(0) init_Lambda2,(1) init_Lambda3
0.23625247187313925,0.08429490505833381
0.1562711938709081,0.026441801538052867
0.32877640426144644,0.007444354020356481
0.3890659198450379,0.03267588024280699
0.196918673969614,0.050696261038148616
0.019660667907933138,0.09750631196310527
0.07472737114458528,0.08016613077756274
0.38103110537201124,0.012156173074199028
0.05037226818551893,0.10504805350576996
0.14406611530044272,0.08640733282986957
0.17196296271373368,0.08447057896362803
0.002546663974423935,0.08848150521697817
0.4201120281062373,0.007625345737166556
0.1464413141948257,0.09953606531558096
0.44292154688372176,0.03012958907310548
0.01136872132446376,0.10642402615433127
0.233019209499083,0.09717602530056002
0.22614713818728804,0.021186412088058604
0.2107940015760454,0.05584452722153738
0.29667829708124516,0.031188628577452582
0.04304551592794009,0.013862627691274387
0.12972472782935862,0.049291126341113156
0.2656040729274674,0.016271141365780617
0.17805350124149377,0.04702523030146161
0.05779507834514147,0.036300992387346576
0.08507943271391233,0.09777929492684345
0.19690013039731608,0.09595587912273379
0.06571457114286172,0.10727717520788932
0.04054568602470621,0.030869562921481797
0.14473677272356616,0.11702718421896591
0.4419319941969281,0.013144767193976226
0.04175112609176668,0.010062224234086037
0.18830384531533106,0.06085152655349385
0.10136946083880755,0.021967681143225892
0.38092108332843727,0.029202061755194575
0.24026693704396618,0.07773892732941345
0.23715159958797233,0.056738057716993306
0.11542927318053242,0.09831969529030499
0.3305810707269678,0.05915268854637984
0.15141031458492277,0.11529635795774917
0.13279217806322702,0.0565997981286262
0.08813789634833735,0.09967461868191674
0.41048844039453186,0.026779731129370654
0.25910257101542583,0.09756756424689278
0.14241470564760106,0.010612977637841747
0.01537946531025236,0.05160513523390525
0.1794126937211708,0.06835653009151454
0.1614396071169839,0.09781350879855116
0.04858719487959201,0.1143924064644769
0.13368933082466466,0.07504667671750553
0.1327339023198657,0.022572534050969373
0.29302801609709683,0.06478990917351218
0.01630607384664856,0.07928933804141275
0.0840922970493726,0.07025608960459162
0.16559517009008518,0.07713464275547571
0.27715110132069004,0.02538272612306086
0.11290454224321994,0.06005852762078534
0.37074726148040865,0.05353956044119229
0.02767784201319823,0.11551975578980822
0.1064959064147849,0.11946333200312365
0.4913712829866625,0.0007203129168585898
0.41624308113536096,0.03262501814467661
0.04053044420280266,0.10497425117115566
0.027215996509792673,0.11991938914818323
0.20388798466810426,0.07978121866611404
0.2762558385187029,0.010668705991624783
0.16117306308386659,0.09878564769508086
0.1442277402919731,0.0810333291787701
0.009730822517554472,0.06335372455265437
0.023611229553988533,0.06243940613843191
0.03159893353474347,0.07318358939691472
0.12339321115937835,0.10825449738593468
0.44167896293238346,0.029915214536338275
0.34175356011394864,0.012131833631712163
0.1912002182213582,0.03548360469791301
0.047364341266212195,0.06432561887956839
0.248837368735003,0.026244125730813528
0.1935545650948,0.09857996351448206
0.030841566230028095,0.07276955155524545
0.34403327462156913,0.046535533593845935
0.106182115419103,0.041650004265514684
0.05272787262817119,0.0011709306398154928
0.032938824544078094,0.08432585497885603
0.41955673711598623,0.02466947648473694
0.1927131553305957,0.004321704823301686
0.27842432833652725,0.07506289757053813
0.08478738255972285,0.10739847297384592
0.07726206916494349,0.10463465941839467
0.0792737929138082,0.018374993510206994
0.25071411933961407,0.01934108272475954
0.057829610134705556,0.13649176252469247
0.40232534879395726,0.037710899843403034
0.04070668972767594,0.1493172589636318
0.34312706073380855,0.013879665880857317
0.34385097289144706,0.04404949370079214
0.16725077891538587,0.040965546591156754
0.22346641891931945,0.10359893611454818
0.21459712865642894,0.05058861858986857
0.10439266996282082,0.13180546804506899
0.3049003781005579,0.024372405174380773
0.15676196667964987,0.017926533690001467
0.058876044735036714,0.00624136213915083
0.16971744626473628,0.0999771141073284
0.07576526257726057,0.0980969595862094
0.24622129214218974,0.09776769885497077
0.0724408987221225,0.11815165027105473
0.03207196503924281,0.11391115336182095
0.1706823469369973,0.04982266044415162
0.22581058154415828,0.061842505661140135
0.0943826568447575,0.12782930668862263
0.24822016232534616,0.022526778039504758
0.2332790790137626,0.04400843337965282
0.35602551583385056,0.004784615510559087
0.049723300160007644,0.09854801864694746
0.0006777121922093565,0.004332844713048067
0.006157988520938074,0.15346937348084577
0.4344413790208517,0.014207062785339786
0.14226938913586662,0.07868767043102093
0.11119357692974008,0.08216851360989408
0.2318607929327255,0.015535325595795013
0.1784088748011768,0.11676050549921685
0.08394542461375676,0.015608104765060749
0.04605408818268941,0.03797313535205066
0.18482482412926515,0.01300663781731104
0.2908688983962777,0.08783782031551862
0.26197886132675763,0.030784937182045002
0.043382518237152445,0.053173708201749936
0.45534752823466745,0.007396933575001041
0.206883744063532,0.079516490873981
0.3326053378757763,0.027814546737780055
0.16789711265934187,0.10296939776399705
0.06999791011171697,0.07317718639608906
0.13989443304469262,0.005314237631649565
0.006035280722746561,0.00985991061600272
0.1258984013250799,0.05355605832344135
0.01695251073280446,0.07896668723150146
0.024385356306852457,0.05469113741014281
0.0895694604064608,0.012445217974225653
0.05222293721144161,0.05011363678616826
0.2966390866315644,0.01131871937717116
0.33306417317591475,0.020083782947230955
0.12002318382715632,0.12868172949961587
0.028027938625168947,0.06627103910876875
0.2976353248402155,0.05561932730121455
0.41978413269855,0.041655346966712636
0.1782705218954252,0.03669799108692279
0.3675306450055018,0.03279905445216241
0.4594425357578861,0.006437338066933418
0.13908399342798866,0.04391805690907563
0.016167000442925628,0.08054936863055584
0.2904366300112375,0.08045527536252556
0.1408068652133565,0.09247834633376784
0.1284178045706324,0.010340458765874194
0.32608865497005884,0.0710328053920421
0.3016752717108513,0.04001877135257759
0.08947509095321104,0.0046981227562883365
0.05792664711569945,0.09940156072119494
0.014430728568016249,0.14463825814338743
0.026802377742487504,0.12683403978103996
0.42960409643011843,0.03497967951077968
0.2239311156092781,0.10185144478381136
0.1616179181225592,0.026011507317748483
0.25838184331540665,0.04823425757014771
0.09587150485290918,0.0985243143731317
0.04745545263085893,0.049883099948519194
0.0654296469173139,0.043159072865279036
0.14866430180939816,0.08962800479394878
0.1849527346803282,0.08026865471630695
0.05229373151581135,0.11379483938363982
0.36929583393629195,0.030838589524479154
0.17358837102732522,0.08592343846655237
0.18612161698627228,0.03103612512153553
0.4200458491727934,0.007492461137999784
0.010734399391575944,0.1332522907596847
0.044260956488855085,0.08181576360390291
0.09043147178934458,0.08525969033325459
0.028909806009095318,0.06283725865143075
0.12288768040116804,0.048234014574224215
0.017320090533057886,0.011538342559421655
0.01976025287012162,0.011128286640538665
0.19869014235736532,0.09331207827993798
0.1534603956874928,0.010405591170284778
0.1125544885716353,0.0779353399290772
0.13438921640840662,0.0015729803978663526
0.02794281250608427,0.03989174508489435
0.27858329440610397,0.044027583917702895
0.3021872613224603,0.015041901621595966
0.12122282033357962,0.053172147732435115
0.14081991758890683,0.058982925809585696
0.005381158313616241,0.020010437173141438
0.4119879670521166,0.030886086659279277
0.17634297128008114,0.0770368253495286
0.07375980228422824,0.026179402034842703
0.40707988146771806,0.013834102788279845
0.04452926634211035,0.02235036650482619
0.051264716399464616,0.0372730608652771
0.2202929853074373,0.07114186891897678
0.21490884788084685,0.016925443726070855
0.13843364828823557,0.010924706417563546
0.2690492343458431,0.05453876144543712
0.2506966692996452,0.015337614641677655
0.36660070447372095,0.0022788570175620304
0.04636769838090432,0.02415972731133087
0.24852798904774115,0.0996933603361575
0.0810810298143359,0.0042439532466782
0.2561147150431805,0.036938353564367254
0.009225477759309875,0.08457330081145575
0.19532981193740018,0.029796112038620426
0.1400742500887892,0.06010048934185669
0.16594818599577216,0.11915205261415357
0.34494547863340613,0.01092514168228309
0.22081180730797595,0.09815083519331852
0.0762747636886672,0.038017119863928195
0.1545223566529043,0.08228084612363423
0.17615751608764513,0.06510943241188877
0.40103519428705664,0.008991038951434938
0.34237517216606433,0.0021708976878888064
0.16040587367649678,0.0029457295000367423
0.17509505522508273,0.04004418030248447
0.06361184503210737,0.05628785763368288
0.23398455621075726,0.02711112329401899
0.09397101345183051,0.07043280173040567
0.32731011871524857,0.010118124544772178
0.2240186407950316,0.03794174507214371
0.2333342270341619,0.00955160052075471
0.008291546845350994,0.1373566499427395
0.027892334757832093,0.10653499285483092
0.28679588927079563,0.04277296537669867
0.19715527757192086,0.055700117529715376
0.08480587620493746,0.05848492311254644
0.14742617164492788,0.030761240392055744
0.24734696639578635,0.0034801507384055186
0.01011003889023554,0.14336324468823142
0.04858879853057424,0.1300226396928451
0.29294719542505826,0.0785366632217464
0.2674509623321974,0.08253680817739956
0.2730742960944408,0.05143097130313973
0.10622935947283013,0.05770188956847
0.24716179848577668,0.09044974586495108
0.12578005758221572,0.007330272101131574
0.12059822142601673,0.054727080923546056
0.026518426053586064,0.1329937651856048
0.19297192403600416,0.07492709940168851
0.34141714632173986,0.02248651416935532
0.27087056383481395,0.007192863293391305
0.00953829257777039,0.05264946190070263
0.14497937967683805,0.124712955407069
0.15119206550856606,0.1117846765612524
0.05895951994731086,0.0608347182577435
0.28716729891642484,0.08422313881081356
0.056961258840368845,0.09824798031246235
0.4155286262305969,0.01744120223019119
0.03175561709399016,0.053888842769662326
0.10180085223496954,0.022162818247577043
0.338568042269327,0.03675716569846843
0.3554195465586659,0.012712196527956132
0.19678188630361287,0.09020526712851762
0.09947238824547361,0.04404616789325155
0.09250618242084713,0.032799652495143106
0.14155693297182687,0.1047199625770161
0.2249025119015009,0.03166462217446808
0.2149872482998575,0.051462171587589256
0.142158498071436,0.0781767507709028
0.37141378652555,0.005417110831936356
0.08710896502770266,0.11839902893760401
0.035518061353292774,0.061625311069285316
0.1733533635106061,0.047498925097518296
0.10597949180915045,0.024958865526477025
0.3345918720431474,0.009680933398237723
0.16006331740894758,0.01686144390715083
0.2963914686897755,0.013894343189905345
0.3799114909514235,0.015971548350629694
0.26849866787662996,0.07187243186289133
0.41475132035213397,0.021837441135557467
0.008553780509060305,0.08858821015260127
0.3584197439101284,0.008934316509700502
0.1558755511527859,0.08355113488318089
0.02025689795563901,0.15114786549772663
0.07151468832452734,0.05006774921670737
0.1317580972976306,0.10874842925304135
0.1208961836589807,0.10957777654687517
0.05984639847622958,0.10263336253799177
0.41515150113791843,0.03594385148779761
0.013046493008310955,0.11913377519663859
0.14606588030795187,0.053263513060262
0.2894003427770649,0.08695889810166607
0.0757492087430916,0.10081400002463214
0.20689323343635735,0.08367412105157446
0.34897914951728914,0.014884957385568054
0.29776964748298773,0.011042569399077662
0.1575997526726633,0.011280659419510064
0.23533962809278436,0.08261921979220771
0.052143495072609125,0.09624745464935364
0.021403608714200384,0.08909993416029077
0.008282396572920625,0.1316943612813128
0.10787196645046493,0.015813078307188477
0.22826493368745787,0.06055821494646296
0.1656815386369641,0.019595169673770063
0.022956718942929943,0.050345726881646014
0.11893629999975192,0.05508119311682996
0.20048635802569836,0.03691463407048673
0.3316278558670232,0.07347718362600414
0.07892501725191753,0.08985229345189855
0.0786708890102108,0.01714979025965191
0.15313303988520888,0.07333968054001677
0.12142331367000075,0.11630497234750337
0.2069995144682159,0.058019167512148806
0.09472085162665422,0.07108584586025385
0.34251448827571923,0.02753466977613528
0.02100341614836354,0.12804261884315005
0.009624644597925558,0.09895450157796976
0.22513425488844724,0.08950106826019832
0.17289868184608337,0.1184832693025693
0.10922532553832176,0.013841698713912887
0.3934654456173823,0.04059695687783732
0.2145302757886683,0.0031862989125631125
0.05781041685071192,0.050012059145916
0.4648441318179195,0.01732811538536544
0.39282995854213076,0.006002804909368942
0.11166327013378641,0.07872539793186945
0.13770358838293667,0.06649238472870256
0.15741809523399347,0.018663242958039727
0.1293224925861423,0.060673363605136976
0.30652874523059004,0.011460984445047895
0.21818715226285845,0.10471521731752248
0.44021427779601335,0.022683427285407565
0.03663262615176871,0.06983924465169472
0.02531100973164896,0.041777799220294065
0.03474280942478575,0.1388233225734251
0.14857279054336964,0.010119492488637083
0.046023320586418004,0.07218102197879794
0.0028713686745557854,0.0119131876566127
0.03319262387867672,0.007202924695788704
0.018138998101471127,0.060086228166809585
0.28613395143778303,0.06683610641408
0.04378262524034093,0.038229323791916736
0.24629076972545255,0.04865377597534748
0.08323207036800107,0.01992322435240479
0.4036613938469732,0.03938717449393453
0.16856785510173622,0.0011693994504212157
0.24060596407454893,0.09031907035596687
0.09904040851775459,0.11332887229042837
0.26640019865390635,0.08231104611498063
0.29832938993808833,0.02772822002303499
0.31949257798700914,0.0049682350363719485
0.11026191145645375,0.11270719316196665
0.03426092366530964,0.053863611541322465
0.017961157781540393,0.03465514333747255
0.13170176431488495,0.012987423942543153
0.4904658683069281,0.0012844401981426112
0.08470318198694443,0.02523515826515721
0.12976326571483993,0.06145272296604004
0.10555618865707028,0.0417253581341403
0.1438967619675292,0.11836580032866334
0.05961947943372453,0.03904342449421688
0.23239834285208655,0.07925720334672748
0.2901215771260861,0.004216976787639104
0.2864828634923959,0.018889192896694884
0.2349533272694882,0.044595040629628546
0.17007584235069462,0.04387877451653649
0.2155191319458184,0.023351370648462932
0.07749844593275851,0.08517601567600486
0.020186624004188414,0.06298907601862569
0.057244286503846886,0.10756964793965906
0.03373486196611786,0.08949440017540516
0.032592406094091975,0.02271493186724699
0.22256842076563932,0.029141312498752403
0.1960641689290985,0.0206308331238797
0.19341784228943476,0.108420703368381
0.3103617461255797,0.04767139762913947
0.023163737149604735,0.07005295520206017
0.3358452082483105,0.0006314712480857687
0.09203156164549553,0.05742141328502909
0.09725287384745912,0.04326572843941168
0.3791074835383742,0.020654275663415378
0.12295520423454015,0.0002733985879134204
0.10074982031742025,0.027368066621656528
0.044037994100189215,0.0025303339142103143
0.16684506574073288,0.05954651695864699
0.08745454823663579,0.10077059791276627
0.33398462364549936,0.04639118941459819
0.18188004544366965,0.08272273465441027
0.4650346167530594,0.017983115181159415
0.04556713022581288,0.11512495840679782
0.2356562648148588,0.002850932890907376
0.06045496477658008,0.13558751083371146
0.017519933978315028,0.12119881430535584
0.13345124024590815,0.0047904438891600565
0.007594582034128272,0.13090311805125487
0.31804038948167623,0.07899862152825804
0.059567071518388304,0.06401825754166357
0.26242965727710527,0.0856803119664572
0.271286237359309,0.02518759002325044
0.2650764831074092,0.007464395555155046
0.19907729071374797,0.11017629586579275
0.3522365060056753,0.00579886360537335
0.004411019122523896,0.1456611496393591
0.05068260447004652,0.11198096781176659
0.33201980472151105,0.0336757406711885
0.14100727346932784,0.06593101560907255
0.39053648172433236,0.010324624478998068
0.3517337787273242,0.018969674069126585
0.1548296697454194,0.05381725019925654
0.10601382743261228,0.021474794893634297
0.06973518816174595,0.11814648659056226
0.09079547624814721,0.002573277679282948
0.22322104291423428,0.029942840768797163
0.34199990072934683,0.028365615314456916
0.04788981533050757,0.03973318003361381
0.27085817583961086,0.0659480550092576
0.12063678914051978,0.0568270793960548
0.3772567863666485,0.010319271211096326
0.20833477037138237,0.043040770940811324
0.22880842158840342,0.08743183771538698
0.46504060754498183,0.01402902915913834
0.1911825318070683,0.05386431503990874
0.05446219668364605,0.1379726055857457
0.061327627063052226,0.059758194850463464
0.24965337147561323,0.054768034712690206
0.1560507665835399,0.023042538142631575
0.39891040755540036,0.04435634602894917
0.19526979408640133,0.09871792848279842
0.11747108596602596,0.11383121340798569
0.13696868534089057,0.03967481234740344
0.2747302638251573,0.042755750440380325
0.060348677362830117,0.0004358892646333379
0.02115738940513162,0.13824784969168963
0.0606679511668195,0.14324943322474976
0.2616456526454219,0.015135477572928602
0.041684644999260834,0.033788901908783475
0.14187518993041276,0.04899596917948035
0.17102605061224646,0.021377649748523353
0.014048822247198556,0.01778938706986266
0.05804189655910408,0.06546182673185158
0.0913900336289355,0.11299384947099217
0.09454650825699085,0.09137182856652643
0.2417806877345951,0.01248204608585679
0.2605515079081755,0.019907527225683175
0.20102636231223525,0.09107648828983594
0.2018087297941174,0.055019591252270184
0.47402250120318057,0.015258544075828773
0.445342947112215,0.03076393313714032
0.2749419759984745,0.04120549436232196
0.07144048213867649,0.008601496697298538
0.02928811203990045,0.09534253935592213
0.41675848675884586,0.015187533292566613
0.1776138842240194,0.03749994892459185
0.4291025909613996,0.03342169286974689
0.396206229414732,0.03820043674620466
0.13740767156814593,0.1172281758206255
0.024624695397207075,0.14956091911675096
0.23703670517057135,0.0628024015135647
0.06001116449482413,0.09403892642843792
0.1892509458443133,0.01797131613808961
0.3926563572843837,0.0002006828462729482
0.2970405107541232,0.015053348663285337
0.12303395514436821,0.03849317732874746
0.07761747172441374,0.13308815046993305
0.13131448289586573,0.12463158019694026
0.2967114078141625,0.055487963927078165
0.05404621284525701,0.07297312232974301
0.32639355661119923,0.037771958893577706
0.1994864384238597,0.05692538148037696
0.10175930902975555,0.06794231620084762
0.20154152404335096,0.009399172937611333
0.024638689764962418,0.07561785325968395
0.007654842153054675,0.03477771296267501
0.18355913906446003,0.09793227723097292
0.05777299302660244,0.0999952606396875
0.2575432576286452,0.07140541415111507
0.45053442914357783,0.016335919335130067
0.028199852710103612,0.024994620307721593
0.06063941246385096,0.1318181676150253
0.08503572219187722,0.052893674270816315
0.30467882898030724,0.06511556254762363
0.054204412313485884,0.09087886168154913
0.03790714168434256,0.14729295808587672
0.33460326845210153,0.0040849704189009906
0.10708162205431021,0.017011633519088243
0.19775001979005008,0.07505390013221108
0.3406429399145243,0.06013074126548673
0.4057752335775711,0.039382879487790845
0.01875795056106827,0.1432063322818194
0.25658352611582963,0.015501925133073247
0.05114628422587142,0.011877016081936642
0.30173730169182844,0.040502021178893455
0.33366902440825574,0.03364064476618517
0.32285735349522326,0.028648438199935344
0.10066378211873156,0.06219286609644098
0.27325691381535494,0.03431896485694386
0.18519632517114737,0.11675696207810676
0.36485169330723183,0.003611419739726951
0.1163472477327242,0.009051394160295545
0.37966553703025674,0.0022292711808833965
0.16432896811328995,0.10841275255532912
0.36352486302753423,0.04782495978412227
0.4027255654693976,0.0019807960847227912
0.0900171165843851,0.05025656434437148
0.042671831432965934,0.0990295829517569
0.16605858156053577,0.018833854431087427
0.10859802847769395,0.04577655192796287
0.09475119826136924,0.06380001759647391
0.12412307017226198,0.09093769238844812
0.13045907175630878,0.12700869265843967
0.20038337763070585,0.10684745246732485
0.019464553434240417,0.14387934031547545
0.29371738018737564,0.01801160657993295
0.2769476517920378,0.016603658413453737
0.14158097623271,0.004701443248600612
0.02435962282280052,0.13924993439117272
0.04799346964323892,0.05645659852361734
0.030855019519242577,0.022471666428372172
0.12780025297756203,0.10773452049479904
0.09017775413856499,0.1011194855350192
0.28047037756248305,0.037067996221835264
0.03286908759586504,0.08356310893914343
0.05632022910998696,0.062454719047158325
0.10100155857998555,0.07250829140835552
0.06162488619821749,0.12411330375700269
0.3385683171286785,0.025097097401007018
0.03672012096816324,0.011598274376529938
0.06659228775790776,0.07866092451050466
0.2612508599597758,0.0787207569295103
0.03475312192865182,0.05850764601901365
0.11633151682568715,0.033323661419520645
0.2986270329846397,0.03669885058407785
0.4989164975308243,0.0003693408719810942
0.05151693935968776,0.05976241150115463
0.1452428355961693,0.049122191840418605
0.13611071040664874,0.05630364425444473
0.14484015207627904,0.006437112551726243
0.08520744080524784,0.11083288323776341
0.10426299339515555,0.09476153957865158
0.07044178769173393,0.06069426306606329
0.22092028827806964,0.09434892808580497
0.19754497472441157,0.053005100285151374
0.11664651709043405,0.010733578511339048
0.2903001934867577,0.0003745854792947534
0.06635778039608065,0.06505262318594557
0.08026121264689684,0.028373570075025112
0.017120105018079035,0.07523211973208355
0.4943979188306788,0.0013352101026127272
0.29522890686817044,0.05703582852256989
0.40070965554870314,0.0103275120639571
0.05581971373627648,0.013170790353125073
0.23483194283169534,0.04952054870936751
0.3362670453832081,0.060285990531648403
0.0005577769299747182,0.020549768679048286
0.032539573746628025,0.0445935855988957
0.14491246317340706,0.10176135010057341
0.0034262965518860877,0.09764890852957703
0.4085167287369806,0.0049621595351053704
0.0018539384886029908,0.05216207801234973
0.21389285763166777,0.07918272681707106
0.16029342513705186,0.08488037338183435
0.15378003882936714,0.08541395579856226
0.05717168320644045,0.114350217861792
0.38843693665114387,0.03241093258222949
0.215116730269652,0.016355517318180468
0.018942377438962932,0.059649494970884676
0.11450573635498473,0.13400632883738112
0.45083587992898255,0.011238964805801333
0.058156444230206106,0.07156087891481061
0.03998087126754052,0.10291702712343076
0.08268959761300976,0.08984499280543362
0.3774024765229372,0.04680489070911009
0.17153501957072692,0.02566228558970185
0.262492026644031,0.03307841855239402
0.23817682861232908,0.10000786327641731
0.18257235345269057,0.11320765214796952
0.2109827919837346,0.09470281924355684
0.28250234117044415,0.05674963927835369
0.060854257321115934,0.037546754487478684
0.2881599214719626,0.07988790862862538
0.2688991984164117,0.06748152629067916
0.066839436887772,0.06276346540510586
0.21532212694261432,0.09897922168865797
0.4423116159191549,0.0015015339623196122
0.2006221958805866,0.012018646805718125
0.054104908643448024,0.13658131635074267
0.4482529369604334,0.00945432505451671
0.14252365793790478,0.10194549564487804
0.2540119674285836,0.08559881338931324
0.262268540583607,0.08424891813034191
0.24352507487603775,0.09772933963038255
0.13733573956821837,0.06094962734673909
0.02922988135968596,0.010725381111017618
0.3876030673777501,0.017575337038102212
0.2076060413492659,0.00966382431732593
0.25891784628749603,0.038061420925707634
0.0420825340940057,0.10000487519638113
0.12224883369105305,0.03815806271988409
0.2644248135019798,0.06644112709490296
0.09950208430345131,0.049685380948156777
0.27561170917776023,0.06723053461150319
0.12427828267531738,0.1056963907800953
0.3902968038797312,0.0025837647426100174
0.0770671275081038,0.14209125779333498
0.39962756832005925,0.034484953115335504
0.06683270570655186,0.056744572030836604
0.07950655921925143,0.10316774551664587
0.1096553492324916,0.09832111271819494
0.026941215298678878,0.02550192593792655
0.020664147084011153,0.15254118212735157
0.12024351812835815,0.04419422169282278
0.2125604416258064,0.010312574380013761
0.30903448696094166,0.01874693053632165
0.006158184333113326,0.0951962652596749
0.2189538351623158,0.07349119151520617
0.433835403189969,0.007060638925643015
0.41860226522072,0.02113963330537938
0.10754743302132208,0.10902806922428898
0.056861662774136845,0.1129256346417753
0.06423586594806774,0.005306589711597698
0.45296030418689476,0.009814454983474219
0.44238160154166073,0.0035609112951048294
0.06455044674579824,0.09519810442373877
0.15940351393695745,0.023101788241233545
0.10921897086536853,0.07344617425734362
0.035736528656251376,0.1202695268798859
0.18335519497539804,0.0004143686637374522
0.1097204238741124,0.0048431999502575596
0.24504211806059623,0.046512173545288304
0.11765046615668878,0.12311702730816959
0.3362756545851641,0.013476153082108921
0.134140067242157,0.0388469668951642
0.4215408326641937,0.03902739448167347
0.3710985176001277,0.04991521533524956
0.08690241790153924,0.13526087208976845
0.3098448862402907,0.07293182239078899
0.03343545300481987,0.02338703402298503
0.2468209494393071,0.04319407344508708
0.25451401172546034,0.01815003436647905
0.20030377415414025,0.03264310168520074
0.35017653919229647,0.04495184373579941
0.14723775796554683,0.020291653152481548
0.3003636636284959,0.08015157703603892
0.28047046223945127,0.06699110744924419
0.04164175586506097,0.07988637755908023
0.006987719364460632,0.13543788331062212
0.11638828618114888,0.023988513734740258
0.2793328900699566,0.06755692164860477
0.055906517957880764,0.018731598487304768
0.00694545935796953,0.005185953297297874
0.21930988534953105,0.05691865308539945
0.22838994235543159,0.015141627416097203
0.3084086709975973,0.03399219467186165
