(0) LamT(M_Z),(1) LamHT(M_Z)
0.15324135245164971,0.09809395942897753
0.12679500255067472,0.02496921494151899
0.7930064522148204,0.01518586443629999
0.6520452050720518,0.06990669346273859
0.07070623005908039,0.09713198646593774
0.5644395506027882,0.054911134061389144
0.05868494344498898,0.1643642750988495
0.06817752532607346,0.24296670529948344
0.3801768193920697,0.12743297223821476
0.09694795703080017,0.05050499013798038
0.12883967677110975,0.1983722668853728
0.1877920122019004,0.07307154661603515
0.2927781427385578,0.09263790299890151
0.40067990453692176,0.19632106432589946
0.19200672489620269,0.13516783005833716
0.4488200525654612,0.08108436601270674
0.23553725583912227,0.20904089187289016
0.35767155648240884,0.07597370101734413
0.294358040571339,0.09296454174550434
0.22700721963315978,0.010679642052668137
0.36071482572196883,0.14538145663500485
0.14497385796438483,0.1425209040954249
0.31351190426252507,0.058412858352444086
0.2579699703936136,0.11415833608791798
0.054462434368880985,0.12943960240967556
0.10568616467092307,0.14486994686666105
0.41808655195764494,0.06470774310841498
0.5101695222158156,0.03342057026516587
0.5139590853848215,0.1671076228612538
0.5401699630164956,0.08013448142151347
0.7348359345828099,0.05512814095265006
0.6709974924261841,0.04382881523378579
0.5789232543546651,0.010394562288437159
0.2624182646695038,0.16466341696019388
0.3433757282039502,0.01930275999769615
0.12486625737205437,0.09674908755450368
0.1735266099876709,0.010457458739372982
0.609756731387785,0.09255811385102214
0.21991316074233502,0.05400040541094975
0.18913547630913208,0.08770384902651057
0.22196555009379432,0.1931869588319382
0.5889087846631677,0.023713133188940805
0.5787430730697265,0.13966742659751835
0.26326604282307825,0.05207238242020418
0.4152781278043797,0.18237549437216483
0.7901752106262083,0.011600051815839618
0.8183278981587137,0.027539130851796267
0.30369434302081477,0.059253746388738815
0.29942533422902196,0.18791492926954678
0.4973859764635419,0.12308107956203024
0.29191668058663073,0.12206576215762416
0.20487218150506908,0.1536970503574684
0.13011223725447568,0.039855004719785536
0.17000129669190384,0.018398838243201487
0.11647157375363576,0.23335579213820068
0.08961690618148993,0.23412798554288977
0.41614215029235474,0.05008418148267768
0.34944643117865815,0.06644622446582504
0.1447606314101244,0.005872849949223269
0.386040110244735,0.02866503910375723
0.20858364201935314,0.11157662164695187
0.1027321157743567,0.07225711949424574
0.3362703465532126,0.049021561137066794
0.1527547705918184,0.05122675272156452
0.3636432875287042,0.08590722006860141
0.3959342513284865,0.09602096926444814
0.5604880230485784,0.1343025052703798
0.13884914663851972,0.09977088165484571
0.49957298630452623,0.04074644548590817
0.453299752625983,0.14471724352976478
0.4752573286550622,0.15999171383288235
0.22819035338734545,0.04696303355324688
0.21493543912467822,0.043166453917793224
0.1722238880152699,0.12983316062299205
0.3315040011275443,0.0006618674307884986
0.5016643132349186,0.027690523278352364
0.46983994129394213,0.09568205492067433
0.13962323684280004,0.22978021348334576
0.04337526601729336,0.20387781897528873
0.10858859263911502,0.016648600517999934
0.6096313050735814,0.004974684944507535
0.24721679540781744,0.1525312891512215
0.30481060260037135,0.21357941430095095
0.6211831978760298,0.07239817347930877
0.027982807590384073,0.12398618936997746
0.5200681227744783,0.1584981073974947
0.5538734998905213,0.0629383608204257
0.280275385905486,0.13014996555107922
0.3836060311190108,0.007138111233650213
0.46496167410351535,0.08701364615617652
0.29552820933254903,0.06447615986425748
0.38284702453886654,0.16122536364225876
0.04264318539934531,0.11784140195459841
0.2155634252636362,0.19816444276946987
0.29455851055378907,0.08994168082975201
0.3877420027086963,0.17330693547614928
0.05634642842005244,0.0821461373688297
0.21863056947938692,0.18858759500538047
0.5923588505675046,0.12296929833335163
0.5251295461684862,0.026057046410080387
0.4724164595430595,0.07152363414294127
0.6533284551643366,0.06102069865977533
0.14898982559282226,0.09314146414446728
0.23422640182880267,0.0024141366739186543
0.23220541423951319,0.028017195549947638
0.2086690416279487,0.1915088535995637
0.3078793775713005,0.16869584832173012
0.12359118640984113,0.13508881088767893
0.20980513314184962,0.10399743984734022
0.02206773459280914,0.25108262821936017
0.3431980837489092,0.03286195678079523
0.4549806740119982,0.1047717983484307
0.08705904340054432,0.009968567765645031
0.05871853382674069,0.2506952257857975
0.1851513530944261,0.1092400507279539
0.362670714561783,0.15706610347600486
0.7979122075375127,0.027173883409110366
0.16109214727111482,0.10621352542561302
0.8408823898495852,0.02286853065898642
0.5641903554766581,0.11078813598306725
0.480114626914474,0.1093460722250913
0.15346136264535976,0.09798758547050956
0.3045535971022565,0.0539550932398139
0.589145812367178,0.053729773408731585
0.18248703660658305,0.12916360553113276
0.13393640541870272,0.2436612659950227
0.750745714841329,0.06772803624394336
0.6860124904421341,0.05419682965657613
0.37955348807070083,0.16975665011467905
0.6472743970748054,0.0713699087846244
0.7050409500740328,0.008992155194152252
0.08812170923499046,0.09403767275178293
0.3421917636266424,0.20966852713250939
0.37146939573224874,0.1837926785118269
0.11165353209537515,0.24785773573905917
0.05660855392342673,0.18527041972181324
0.15919551481119815,0.20387287339703764
0.48110998744753497,0.06999529012846062
0.15096048345161672,0.11448494547546245
0.11764756488315059,0.06502927314106155
0.5252097611074696,0.09485043666019666
0.8423274860590818,0.034709632374092025
0.39366375759917444,0.08510535973727729
0.23477263749028437,0.008632155657850082
0.030441374589911252,0.09313966263181389
0.7562639904291784,0.06528494207434238
0.07504397380764988,0.08130758627361034
0.46559798002493014,0.08207836695839482
0.06559871972055759,0.07202630404980925
0.6040025579881425,0.10536004608140809
0.41079665294147394,0.06274394888430146
0.05016492035783188,0.052066026174829416
0.10119596616599552,0.08484005797084432
0.4914308764324131,0.018360067429983196
0.44445738005147795,0.10032800217875282
0.38998595472327086,0.19823834472249696
0.04964424081281843,0.24627361594539948
0.029339107794453922,0.055441230600559055
0.14669262733498,0.22736850340152437
0.278249982520118,0.21116556336643227
0.45441274639323265,0.1460182346977017
0.31749042428766755,0.044372255418275997
0.172621914551982,0.100655268719679
0.5380995166891913,0.16122779060847586
0.08654880731162296,0.21405497291778824
0.2375632734142505,0.12370294913010577
0.35557751962040535,0.006578620070487984
0.09426259076195836,0.21587992310068105
0.25984441634830535,0.1428637852307985
0.038354153322446016,0.023238956491848206
0.2881207438888533,0.19535841653596941
0.5896672272059699,0.026438988673366748
0.8107167778358506,0.008773858106591703
0.33313886359797457,0.13263131655706267
0.3386249398895098,0.20220031173903047
0.014850228732136372,0.16203419997754542
0.2974469232084741,0.09567608522537979
0.12535730732873873,0.19953900531982582
0.19591654628893285,0.22746559106806358
0.5852344024467336,0.08716910071043937
0.40902850308640076,0.05737063149067967
0.34286006643500977,0.040103782896668994
0.6937322662008785,0.09464211068085004
0.5461643695823977,0.10473677348797994
0.053634049966614916,0.061579931501123175
0.3410221206877909,0.13028614585757115
0.138724263227111,0.11237035743093465
0.7192506947891975,0.06320832456698317
0.043942843069066595,0.254025425354845
0.37128941890468775,0.20218264469436747
0.0371992836456273,0.239256431154379
0.3284187185770742,0.18120879914044558
0.48357531007405746,0.11742322408638911
0.3513895938548896,0.056956629137790094
0.4029692594385219,0.05241331844382707
0.03827216387393895,0.10784656270617005
0.20215149540691052,0.18101362382345365
0.6491891464272161,0.041842716384996204
0.023574180543729173,0.07901727827098681
0.3389059257083906,0.1791914210383967
0.03911605109913835,0.13586015030486903
0.6272315304417334,0.05172200183695963
0.6366749317789102,0.12832230386320637
0.18965137569962803,0.02283390522295109
0.5798298547281943,0.11735247775969981
0.02795614685435277,0.1745354969964395
0.39480095333414733,0.04122253298939754
0.5381732489756718,0.07112397485787142
0.2478446713290342,0.020631750932490145
0.44106707453311866,0.033734026189880195
0.28403034629924834,0.18301580639132237
0.1624718756896239,0.19869539747722625
0.37106967638541716,0.18793728705818857
0.07504485560113339,0.0766729992236953
0.2666524263149242,0.14653459865032453
0.2094258848003407,0.01878335869808656
0.49245896490831026,0.0031499111075419806
0.25701225687126433,0.21762237591582134
0.6582491100051713,0.05273710427601591
0.17982835158244065,0.07040072558097504
0.1201251242803541,0.07752857220693887
0.09426234770790126,0.10885539029462488
0.5100747268195762,0.0614568412448539
0.18006849543084108,0.0012528683965702947
0.4730050510256436,0.10896463554622937
0.04220531125031479,0.050657958373686696
0.19551421332059787,0.002216819548076787
0.35802817645307117,0.10190381017720063
0.024051773713953395,0.09549829264891135
0.3113103460012254,0.15338805891435536
0.3764028944020789,0.057418609479447436
0.04243088806605805,0.1108640975072725
0.11712537855066468,0.21938583823947044
0.3994004315824179,0.15048905198202522
0.13060530787289498,0.12939061176121042
0.04690661135411206,0.14019735549635892
0.16662464549955242,0.08747706489687246
0.46075374771097494,0.12973043394094008
0.0011794688647518425,0.1532558573568572
0.19544604910032282,0.22486766872618563
0.7472635507238501,0.05086798147461752
0.20311989222448196,0.2091835842839186
0.366110525667139,0.08356199952318732
0.7255626386522218,0.06564562291809822
0.09509139334045758,0.23634835600606097
0.10944811299847423,0.23718868899765572
0.31762516441871336,0.1465492867975292
0.0798756296266192,0.24542688957387843
0.13033871008793452,0.05486095847381928
0.3117905461594177,0.07106318533712547
0.12059084390686109,0.03456161114471906
0.45731872525997647,0.17138232797192166
0.27417738905384653,0.06426479814813835
0.1979124753478253,0.010101557030394281
0.39051114485956057,0.057194888538857735
0.2480169336851472,0.20928207567553148
0.7137201554804085,0.03243342865105231
0.6155413197828217,0.026694426326506426
0.3175591226658445,0.15708702538085245
0.47719063729427047,0.04676935362364376
0.1781002115894867,0.06255559144483586
0.0624612447902434,0.14180052962506973
0.21031796173444178,0.09227928812872477
0.4797330833736302,0.03462084069229715
0.48875212505344384,0.10729822562067365
0.3286977901902463,0.19244595585823532
0.08285759102967227,0.17864950814703556
0.09763997169561356,0.006387841982252562
0.06311677424910922,0.04411342671613783
0.34713614064960385,0.09355222926976664
0.40910510967731967,0.06770733333771833
0.5600119480210983,0.012947765358216456
0.5962925985245813,0.04865994027920256
0.44972938740061463,0.10338044892939596
0.7065300379327069,0.07254072245264898
0.4861604348871999,0.09187637865118264
0.04971958297792911,0.23007983631000173
0.13184702416782185,0.15852975864410213
0.28293287211803325,0.04221128215330683
0.08920304975422916,0.23563185242493512
0.36652653945410435,0.16853877496152847
0.0731571367958489,0.057010852397849476
0.10621582182581923,0.09414546904946014
0.07420159289187361,0.018717328983710646
0.1394027612202141,0.1722821786633128
0.26095026980616554,0.039477424982045595
0.2818983232214486,0.027482611067859486
0.7538957432464469,0.07399650495662424
0.6431698106266404,0.10498889692307273
0.06850540307964886,0.21825266815150102
0.1669815601011546,0.18881481960993962
0.30409785129630434,0.17073146512567583
0.3064744506731218,0.04948261661329251
0.7154691431463991,0.07917287052630329
0.3812311870699602,0.18676874696448525
0.31533301582799267,0.17682075496986638
0.0615547123169895,0.24305126801794152
0.5717879076155897,0.12633872393207052
0.13807767893417439,0.11856575591329327
0.389972473301493,0.11116845787436014
0.23924178642575505,0.1567422074637766
0.14603949491175816,0.1339929429303951
0.14150785492339701,0.15781281959071408
0.7552388342192027,0.06026396468651146
0.5022398726545999,0.09358658673106396
0.07049872162910287,0.17541333020820926
0.28256713143380885,0.2051114300638272
0.24532397236690578,0.04739377471574596
0.06119753034322778,0.06043569217716349
0.7656941649413829,0.025778662241156214
0.09369882293421566,0.015625605077354443
0.16672866715785828,0.0740542095004722
0.25695212948406376,0.008840871039798137
0.26150659440491514,0.20210181521251047
0.46158793055923386,0.059643566286686156
0.7867722828231465,0.0630370523186165
0.6244456786740967,0.05748598370855218
0.7382409458718954,0.0030369672853599594
0.5875453767960512,0.1023319533275755
0.686240803223835,0.07628112730408504
0.5433251914829376,0.031713489802469796
0.3135531763400678,0.18653332792870592
0.4811616980505809,0.14847054259272974
0.486280288831433,0.11202307107873893
0.01941027041878901,0.2584665521544342
0.4090212879809874,0.11912066216416095
0.35780704908322064,0.1567174977344245
0.07728884965314586,0.2068411718528258
0.33859663026007314,0.06568957793295627
0.5752014596555542,0.11064688080983598
0.6293354033149621,0.11260073862904357
0.6272880173364552,0.026780693012913692
0.21527576812088395,0.23088818130920186
0.5263421130656225,0.15324967647766996
0.06318616514239345,0.06792772419683157
0.1426433368098463,0.1125775566666406
0.4253903299851623,0.02691244468085452
0.11516491234501658,0.1613833770597709
0.8221820230569532,0.031015260415482304
0.4638894097998239,0.11802391439166587
0.429476226456168,0.08120354061158852
0.15168344272506967,0.017104757817617555
0.05998685789866376,0.11474157794678486
0.2629932474896884,0.11119839751657667
0.7637609744412408,0.020568015595964773
0.507771399565828,0.1334992907488346
0.19094041783897908,0.05218145411331854
0.3459172580521954,0.15003982648373215
0.4062401807210686,0.13774296357117133
0.40014127215145956,0.158769575243893
0.46973392344582626,0.0947132985134384
0.2670569222014396,0.20058991310819707
0.4829451950781127,0.14042217816091462
0.6324166785393902,0.06357124669436892
0.6110286442100468,0.02451848625633679
0.39816760800109596,0.02454164626033628
0.2281382570867141,0.21629726384803388
0.12770631262692755,0.0007944453640461036
0.3849304020507744,0.1802558260194223
0.3985951571369049,0.04940679324392777
0.2887226485788209,0.15213855128483367
0.11693722971147708,0.013255360501523983
0.21669978606739154,0.16243026831768548
0.6933636444856258,0.019808111482733648
0.15133715277961596,0.07758938546784616
0.3570642093161492,0.009735163367279143
0.5997661038848819,0.05010055107861433
0.5936150884362897,0.02251528655056051
0.6414164745836458,0.08703052804966616
0.41251744750183267,0.15945663565838897
0.07226812906703334,0.11712056397125342
0.2831338546665484,0.17611930550682925
0.6134802653094893,0.05039579746140649
0.612109137051995,0.018474492950914634
0.018577489458015406,0.20599979682646202
0.8656948151682531,0.0060081604120977294
0.04837122261126353,0.12323123634263833
0.37726430869364774,0.15279089608164187
0.2968283397599398,0.06176684073705663
0.5005125463919631,0.07385186726180021
0.39508705919759923,0.06754100819299702
0.2667297914687948,0.17133134311444143
0.1046966506414379,0.04713954379861174
0.20798358827416236,0.08240182389034639
0.11601163637593148,0.01994021967232673
0.10886509751216772,0.20228884493279398
0.7801457082574752,0.03416623959834103
0.0031842074565591183,0.17206404762593352
0.27804879497259755,0.035450454464295955
0.457871319897608,0.025074917341278313
0.3056485068205704,0.18861856802353738
0.742581354634458,0.06207892100056239
0.01719787366263975,0.13761204946801758
0.16840138396719495,0.06264823601209668
0.16320565255487846,0.08636521438868233
0.012150485560766255,0.20675756973077236
0.33327202261685795,0.0704549959258371
0.4084289749666325,0.05179232760963359
0.08802374168267113,0.19677990194994338
0.4594919205788268,0.0027848356337751845
0.6585969374083389,0.020239246286706702
0.5524673418571224,0.1217835149106361
0.8132886115783432,0.004178518816691956
0.7581704702247589,4.334336961653307e-05
0.2900252742222615,0.2135303738041195
0.35780641913904215,0.026367419168371264
0.04542430173698575,0.21763161654491736
0.7012448411032091,0.07824973214943248
0.45499963757238443,0.02554853451317629
0.801583507402401,0.032243173331117814
0.39196225705980936,0.14132132377881496
0.6187055635059493,0.02014619640332871
0.32999528169151976,0.12162597732725566
0.026858609622667062,0.2572893592617288
0.1549751483005346,0.1909653028789734
0.2973228570520804,0.2136224848409119
0.5462219422496387,0.16134781752342892
0.010178985412618746,0.23859329862699824
0.528843389466845,0.11542944000873828
0.05853893780326214,0.12326349304654605
0.3460429856629271,0.12561842109930876
0.06049329511543999,0.01027644854722004
0.2888599544527223,0.12466136495416102
0.4090907488082219,0.04525276779544707
0.665012932833742,0.05236517952006947
0.0990326914527237,0.14866188187691642
0.506872742700124,0.0653837122015738
0.6379214263454274,0.10813435922470965
0.4166609025594634,0.17990973191911586
0.43451685772590787,0.09203200157915803
0.04646243912793696,0.1613382604013573
0.2240951178463732,0.06515287870228059
0.2324738130856786,0.12739743122196817
0.17213471356054683,0.1674552951862947
0.28778786094186676,0.15671111074410365
