(0) init_LT,(1) alpha,(2) t_FP
1.5365278204044244,4.186732815575176,5.261261261261261
1.0496285414248971,1.8771889037597629,8.054054054054054
1.8580421304997095,3.7641878960044095,5.045045045045045
2.0735939154922565,4.414690263717659,4.702702702702703
1.3966429203695023,3.524393614745591,5.72972972972973
1.1185452838889618,4.915775614717371,5.693693693693694
1.4471819491697206,1.3173031077178865,7.261261261261261
2.404423761158892,0.37984941854286136,6.738738738738738
0.6341110620294352,4.323177178170731,8.018018018018019
2.0973699380401443,3.5654375712186708,4.918918918918919
2.165309437889289,3.889141175059136,4.774774774774775
1.3633495646237068,0.18417594947563454,9.315315315315315
1.7619778403845763,4.969772031304747,4.8108108108108105
2.03552813297158,0.4068270575164529,7.171171171171171
0.5288871603502215,1.3191830019515867,17.47747747747748
0.25300335926800893,4.494492585125508,17.2972972972973
2.288848384783525,4.953252223795477,4.45045045045045
0.5011355233813092,3.1734468637151987,11.243243243243244
1.1924370127898476,4.342774070503429,5.747747747747748
0.707486603352015,4.128327309508075,7.657657657657658
1.3019180623684046,1.1938445055284568,7.8558558558558556
2.1171351508304768,2.5881179580410136,5.2792792792792795
2.178910815167103,2.198661528586025,5.405405405405405
1.6761560587175732,4.1821168824998916,5.099099099099099
0.7324693290171271,4.1121230598079626,7.513513513513513
1.0234450387657381,2.7563799674601306,7.225225225225225
1.7993154642704665,0.007911324312719903,9.891891891891891
1.6427359527431666,4.810208246537517,4.954954954954955
2.0039832444079235,1.0940224269822463,6.396396396396397
1.4711953955432406,4.659415630885057,5.1891891891891895
1.0117514923143145,2.726605999131839,7.297297297297297
2.0865166300354208,2.4958474713000305,5.333333333333334
1.773592672704822,2.982476222103392,5.441441441441441
1.0917921727705016,4.371458037717634,5.963963963963964
1.7736233773491075,0.1112466934878742,8.432432432432432
0.7511750930617711,4.8518577718702005,6.900900900900901
2.188079972422658,1.5630800309803257,5.783783783783784
0.3262689508346145,3.2670725297590355,17.207207207207205
2.357092093372422,4.577895445501395,4.486486486486486
2.2452025894030934,2.7018642157347577,5.117117117117117
0.6918499530512667,2.083534969151084,10.558558558558559
1.6289646179655408,4.179076483578873,5.153153153153153
0.6055953390140417,4.3447304049003606,8.234234234234235
0.7404303065330666,3.6043678664086762,7.891891891891892
1.1181711554221752,3.051737398397977,6.648648648648648
2.3360254776821563,0.820182438567526,6.252252252252252
0.7899727112361415,2.493082751164804,8.82882882882883
1.453614451296631,1.236643551981012,7.333333333333333
1.3007237091638397,3.3360984029182545,6.018018018018018
0.4418101588297249,4.6876631360039305,9.891891891891891
0.587948621709648,2.336869450858176,11.54954954954955
1.9887316718375154,0.7035487121161121,6.828828828828828
1.6180029369152182,0.43794017540229546,7.945945945945946
1.4659834361395911,3.9325033196138737,5.441441441441441
0.7349870197000516,2.019094855873834,10.162162162162161
2.4415528183043675,0.0229985898783297,8.342342342342342
0.9309898820320426,1.1618923487648292,9.963963963963964
1.9958047890486743,2.9771483592886576,5.207207207207207
1.7955993817608717,0.36742873287965383,7.657657657657658
1.5592851797077902,3.302749842122222,5.585585585585585
1.8650907526982983,4.661498374838878,4.792792792792793
0.9590154950624941,2.8320391450654716,7.423423423423423
1.908443134618297,1.8233329791769965,5.927927927927928
1.5847951983638466,4.760549069453641,5.027027027027027
1.2446059571339874,4.46899786337481,5.603603603603604
0.6640419092263622,4.563890566747199,7.603603603603603
0.7093512341825209,2.1318374852190503,10.234234234234235
0.4326695326091032,2.9939676444450694,13.423423423423424
1.409159383472096,2.61766035621571,6.216216216216216
0.5528272621954833,2.1714791091260093,12.73873873873874
2.2704657893783606,0.9135180017178574,6.2342342342342345
1.7080435652546524,3.214313754436281,5.423423423423424
1.6202399706313586,0.13380400120971303,8.684684684684685
1.1803443231652755,2.6745730176509444,6.738738738738738
1.0379412566894863,4.354827556031118,6.126126126126126
2.033061694510284,2.501754031921521,5.387387387387387
1.9955646473550601,4.420879291550202,4.756756756756756
1.910949410756447,1.3625038369441456,6.288288288288288
0.9916223505052285,4.974627825571888,5.963963963963964
0.2850491943572178,4.623524502598041,14.774774774774775
1.7465307113098485,2.1585865960357213,5.927927927927928
0.7677005161202175,1.517579738015273,10.882882882882884
0.37649902894414083,3.1376233260748307,15.045045045045045
1.5181284931042984,2.9770058246067066,5.801801801801801
0.7659189340523831,1.708425828010307,10.468468468468469
0.9758205254904775,2.0534524262894456,8.198198198198199
2.1098372854953187,2.294346328605495,5.423423423423424
0.3920507054860223,2.986842931919378,14.954954954954955
1.8906104992553197,1.3753774410256043,6.306306306306306
0.6874066955024788,1.2235379008343124,12.972972972972974
0.9053455486546946,2.211641914381829,8.414414414414415
1.514313800704229,0.596643054466528,7.981981981981982
1.0839286538496518,1.21420604619308,8.81081081081081
0.37925423593496155,3.7254740265592003,13.117117117117116
1.032538563002733,4.452401411872612,6.09009009009009
1.97212720398778,0.8394541794504834,6.702702702702703
1.8695032075708207,2.356216431485985,5.63963963963964
2.1189270075308486,0.8722499778101256,6.468468468468468
2.025341293721076,2.135353333977759,5.603603603603604
0.6832985691553917,4.229970223222262,7.72972972972973
2.0796642589735708,1.2249363827517445,6.18018018018018
1.4802712835290524,4.124441373051122,5.351351351351351
2.2105704055423216,1.965833757140158,5.513513513513514
0.5879017235499756,2.6688169507620954,10.774774774774775
2.2177604134473277,3.295775327691824,4.918918918918919
2.253369218715286,4.318985429145602,4.612612612612613
1.9999384131134539,0.8827368176375971,6.612612612612613
2.3779784990887203,2.860897202335858,4.954954954954955
1.997543122691717,0.5882898497181632,6.954954954954955
0.8881785245061005,3.129490462635683,7.4774774774774775
2.387186926350639,1.0283949497021716,6.0
2.349976844182706,4.664570676291625,4.468468468468469
0.5923329856966458,2.5677158289409507,10.91891891891892
2.0489643862829054,4.008152535393787,4.8108108108108105
2.3120628992719565,0.06899626336395404,7.8558558558558556
1.9291048479296364,0.6335955471351035,7.009009009009009
0.35951417371585415,3.1443461484545967,15.837837837837839
1.1526622114809144,3.082973367524597,6.5225225225225225
1.8882272338244501,1.944049010173613,5.873873873873874
0.5376318302702101,2.0038361964636375,13.711711711711711
1.5243048452230017,4.1221251334969065,5.297297297297297
0.830356324980446,3.547665554090319,7.405405405405405
1.4544255686938512,1.08909032679949,7.495495495495495
0.6269975907152819,1.9058550313721412,12.0
0.9930179950174145,2.393763104547043,7.711711711711712
1.0815170669021443,1.5631773836692342,8.306306306306306
2.284572173055746,1.6608704890704455,5.621621621621621
1.5587861799401337,1.355300119626472,6.936936936936937
1.7932399979974516,0.8468981765027489,6.990990990990991
0.43917768706789373,3.112389094722037,12.882882882882884
0.6192338727226043,2.7648852728185758,10.144144144144144
0.5319637422466215,2.121270786933331,13.441441441441441
0.7667393120142043,3.8220983664435852,7.531531531531532
1.2097298119316238,0.3666010446833168,9.54954954954955
1.6893532373845856,1.7999515341996586,6.288288288288288
0.4816666450210019,2.028075493316319,15.477477477477477
0.6773991613969205,2.41633598112578,10.054054054054054
1.8538792235431538,2.769169654292444,5.45945945945946
0.948339547837793,1.6689823300881768,8.936936936936938
1.981400603057397,1.31550344596152,6.2342342342342345
0.7789884216591916,1.383897579517127,11.063063063063064
0.9197312483320628,4.909719484683413,6.216216216216216
2.100020455961961,0.3096253714117053,7.261261261261261
0.9749739642441289,4.283261924404392,6.342342342342342
2.175731133541906,3.3866464826128126,4.918918918918919
0.34535430822689533,4.642121462333459,12.216216216216216
2.449707684343276,3.9683322734760025,4.576576576576576
1.9074797197684559,2.5402774690158942,5.513513513513514
1.3531402654113525,2.539775884021089,6.396396396396397
1.139207269003906,3.7920390776203265,6.1441441441441444
0.4186119619476719,4.008963514244038,11.387387387387387
1.3942114165584076,4.511264388548016,5.351351351351351
0.5885925195412465,3.7628190213838857,9.027027027027028
1.3983357739405675,2.1989587305501908,6.54054054054054
0.7270056936867902,2.3095508610234146,9.693693693693692
0.7770485458043169,1.8375948466179393,10.072072072072071
1.7975752459914154,4.959148710324958,4.774774774774775
0.6769212759415028,4.207760747189414,7.801801801801802
1.934308980400791,4.121266048895407,4.882882882882883
2.016387973684268,3.7117059826265653,4.936936936936936
2.2064344750090243,3.334563412839506,4.900900900900901
1.6443478471541237,4.255516992532267,5.117117117117117
1.0360321481911583,0.1438874744112978,11.297297297297296
2.2749268813105226,4.838677104891526,4.486486486486486
1.1128728647456638,0.941481759618259,9.08108108108108
1.6219700631306921,3.1990928987225575,5.531531531531531
1.2220593028295168,1.5254576427406668,7.747747747747748
1.8060756800799873,3.6700546074457243,5.135135135135135
2.449644066387808,4.388154420130378,4.486486486486486
1.9724832275584594,2.9319953006702555,5.261261261261261
0.3430091415905667,4.829480936364942,11.945945945945946
1.2880141924885318,0.21307750786607682,9.531531531531531
0.7390009314179433,0.10632025487887664,15.567567567567567
1.2014322656607836,4.010177101943285,5.891891891891891
1.1793213367000308,0.29498277141109475,9.873873873873872
2.2557406595612135,4.811791230553796,4.504504504504505
1.0079794580161348,1.2936345330503025,9.153153153153152
1.329048294524616,0.1360040035403709,9.63963963963964
1.066997798476581,0.6044036357432769,9.945945945945946
2.075359397045759,4.79324887762535,4.612612612612613
2.355826653770285,0.5687098392619305,6.5225225225225225
1.5536570570051857,2.1156474049265643,6.288288288288288
0.6315474746964536,3.5994823407357086,8.774774774774775
0.8534553838542371,3.446757566051844,7.387387387387387
2.1838306079723786,2.0490020112765777,5.4774774774774775
2.3699926154960442,4.517973280441668,4.504504504504505
2.128043221663095,3.5795892213697202,4.882882882882883
2.2605199766729855,4.047753548507128,4.666666666666666
1.795389439953412,0.9090166936872052,6.918918918918919
1.815485008158475,2.710246589350398,5.531531531531531
1.603389444385602,4.205959107589847,5.171171171171171
2.2928860795628223,1.483440646288758,5.72972972972973
0.8879991615752194,0.4492092544824383,11.90990990990991
0.6985929834455653,1.4291415252418782,12.126126126126126
0.9553944850684506,1.6532476325527523,8.9009009009009
1.0498520646553295,1.6374791816562773,8.378378378378379
2.0027146457775196,0.5314482195934778,7.027027027027027
1.0299424595317674,4.025393562869295,6.306306306306306
0.4708380479730878,4.389914863631308,9.783783783783782
0.4029696508147862,2.9869335069747107,14.504504504504505
0.8516672254308394,0.6195518602035516,11.981981981981981
0.5458888358917493,4.012630789761334,9.207207207207208
1.8329818448888193,2.0960058251725826,5.8558558558558556
2.376821598893877,3.9117644049072595,4.63063063063063
1.5672838612019266,3.7237080167852765,5.387387387387387
1.7793759323032354,1.9389767220118048,6.036036036036036
1.4415654924433445,2.7185840538069543,6.09009009009009
1.6774168635322866,3.3067459117500224,5.423423423423424
1.9857703926536032,0.3774810454799049,7.297297297297297
1.1663298615404385,0.012293540437470218,11.801801801801801
1.9927902237675599,3.7689882790765217,4.936936936936936
1.3519278944636637,0.06857088038927317,9.945945945945946
1.9436426527729207,3.2934351124500645,5.135135135135135
1.2456388462701655,2.2315119939775103,6.918918918918919
1.2485560536787768,1.9010167987476745,7.225225225225225
1.7639582433068108,3.276160450442454,5.333333333333334
1.8765039592610322,3.418534393129407,5.153153153153153
0.7016976325208166,4.341295606530739,7.531531531531532
1.1088094263904118,1.1363147627617982,8.792792792792792
1.9338916906695978,2.461390018657476,5.513513513513514
2.4556680714208783,0.8855561093159298,6.072072072072072
2.406895704102874,4.0842547892270336,4.576576576576576
0.45702084291863815,2.667483555865698,13.711711711711711
0.48273220166884234,4.297562330827807,9.711711711711711
1.8848967954315965,3.7594408557398333,5.027027027027027
1.8527434238914866,3.7963611287430794,5.045045045045045
1.7936211391444408,2.0870253141081836,5.90990990990991
1.342243142055775,2.3661354037889852,6.54054054054054
1.8728778246354594,4.416703982917704,4.846846846846846
1.5102359378475947,0.6159095072922433,7.963963963963964
1.9244402363823012,2.2491718299126493,5.63963963963964
2.1109738982512343,3.079252625707079,5.063063063063063
0.5177183098096814,4.35626426214941,9.153153153153152
1.2511655563335968,0.8306753997365074,8.558558558558559
2.2599795667301743,3.6652982062771837,4.774774774774775
2.2236157902330618,1.8963701069907535,5.531531531531531
2.189637738175926,0.5804881274698892,6.702702702702703
2.366520164590899,4.336288745550636,4.54054054054054
1.4090789899731424,3.2281155676317597,5.8558558558558556
2.189429130830266,0.05595435476789701,8.144144144144144
2.0640281770994537,1.8246097554100378,5.747747747747748
0.5703800529870967,4.444900515064953,8.486486486486488
2.286461160434553,4.289014562064988,4.594594594594595
2.4788485885075344,3.8532095800317863,4.594594594594595
0.24560649932887008,4.634813881364995,17.387387387387385
1.446140730724812,2.4578598878485574,6.252252252252252
2.1243060793340276,0.7599893585409817,6.576576576576577
2.1278870838625745,2.695288785299849,5.207207207207207
0.4180981954672766,4.45740036087625,10.64864864864865
2.4365546226295285,2.792058715454547,4.936936936936936
1.6547942660689132,2.2402392850467208,6.018018018018018
2.376292740248555,4.8962382920732574,4.414414414414415
0.8869003328755078,0.9140406504114112,10.882882882882884
0.8801642567516119,0.5315068130790324,11.81981981981982
0.6721432059661361,1.9745653906670901,11.08108108108108
0.7811547367594346,4.552661315718072,6.936936936936937
