(0) init_Lambda2,(1) init_Lambda3
0.08619521380534129,0.08902778582661247
0.297969207658539,0.09025077492934858
0.6789217077034864,0.021388678657793703
0.48831049850265784,0.084792701549951
0.36571829937018346,0.02587343005743792
0.6678232185028349,0.03268785453674716
0.0034447372457780956,0.23383772023070526
0.169006652407234,0.19018005229499718
0.83155672014363,0.004674978159074306
0.2296576215004137,0.19171597268226864
0.08324865334048664,0.041784742750595905
0.33211094524740464,0.09617014562766757
0.39580870631227405,0.07411064313983545
0.04322205171272414,0.17205075283476606
0.07471026950947257,0.21491492378199795
0.34667051854019804,0.09748039249011586
0.15186417073281722,0.0349147772634571
0.03571522204662675,0.21751623588286595
0.2127026984392834,0.08343017637305206
0.24770554776965276,0.12340981894726621
0.13454715418624452,0.14517611033759464
0.32853626571903277,0.0022073050477801615
0.2192640352042169,0.16469401997500532
0.02348493769666976,0.22719829548525927
0.8737533246148719,0.04603074670602425
0.6823657111437809,0.05544584798622948
0.4859765067388805,0.1389849334371036
0.4523114715146702,0.019606685690254866
0.06948683375375975,0.04543115559812727
1.1327237373760677,0.01498704086805075
0.31848578427084123,0.07233263595774658
0.8011520032730635,0.07516456582665548
0.91146855637426,0.019319495643642604
0.648829938123689,0.04599246124649936
0.3617691203529846,0.02316247019394585
0.18391917094237437,0.17873996628143984
0.6697173588785701,0.009656393078544157
0.24798838142251495,0.11154242596935054
0.9867174683139699,0.003442034255682236
0.4240579069480299,0.14357300387681005
0.285857129747594,0.1482146911044146
0.9186852748261761,0.026321094285900293
0.24966385604107194,0.15529322254665068
0.33381507788371195,0.06938381401494775
0.6372611902447236,0.020913218626335217
0.5687659208549216,0.10995165510505184
0.23727120132910318,0.08623064606072528
0.5702926480230948,0.0589636571287791
0.28445990823273315,0.20671354722537477
0.29584332513366046,0.1159176424452279
0.18883775614874154,0.2385254059784257
0.1205541487246577,0.183842577002368
0.022553618068958836,0.3113903490769364
0.6634103226263,0.07988826247922742
0.18160289739655705,0.14372433153643588
0.41002692492334586,0.1618687436132551
0.22072970174846812,0.2073344179830771
0.47729720779908996,0.03876143615207972
0.43163245988031756,0.11186981101868054
0.40607521191752277,0.1679402413684578
0.6389447194618307,0.019003359416036203
0.1522098292153149,0.12869920574186683
0.07888771143235473,0.0360982449316522
0.2734440355371822,0.13854574818390591
0.36151288991155645,0.061078034419083604
0.33990543161140974,0.17482237399320572
0.15434541021199866,0.09011321968661817
0.38891930622717164,0.04805570587433122
0.40176294255854533,0.045164140276591436
0.5447476542209135,0.10018953973938355
0.296167070236376,0.11958439031841084
0.9594454149005291,0.047067305197125875
0.48073967247302535,0.035438416601173084
0.01662266311567967,0.34642785849711666
0.053492599854825906,0.05948103503146718
0.5014038588413907,0.0377758051796962
0.185627943310349,0.09531053106439236
0.7276398118616202,0.030153842562167354
0.024853131483751012,0.20196484876548
0.06626716407460914,0.06014858329568462
0.7528239391363281,0.012148024378314026
0.4734033848525583,0.035869816617956796
0.7616466378310245,0.05469271631468253
0.19285511511543912,0.06235523027946943
0.9606755748571844,0.0070228685303573846
0.8487539888451607,0.0029945364320687617
0.31813868433112685,0.050762176517330726
0.13590951018282565,0.19911726185993117
0.2112945181125998,0.06323808421087224
0.542131044064122,0.023714704977936263
0.5524683901071277,0.04037009217993298
0.20060458712612533,0.18616195499955557
0.05627567473974099,0.13700153701933931
0.000944511868032516,0.3409469104438474
0.13176990823738138,0.14192818148299668
1.0042759384646627,0.014208991527979442
0.40874000279973305,0.04466409122354231
0.3444095241617256,0.1658791520167583
0.08185097236369943,0.22120289993989528
0.3238358841643036,0.14518835038190164
0.49803868772111604,0.009442511543262033
0.10303288692868867,0.25529719776510273
0.49208224783973975,0.05703136291544447
0.24466876721531838,0.09127984592197513
0.7735233011578007,0.06610921234967537
0.07319003433702426,0.2796135550274055
0.7463990190485988,0.028689325536114474
0.4913894834646595,0.046584868693473336
0.17843092536413319,0.12918219601651215
0.3502154304431247,0.1850687087422745
0.14689693481463173,0.04286382968553504
0.3243417359431983,0.19163438236489422
0.726111077841981,0.08075508778426871
0.0450170099470692,0.021321545481720217
0.2950718072082426,0.13711638822056482
0.10098256254366272,0.15268632990544256
0.07681677982776214,0.17650355372920995
0.06680756383371367,0.09855117388551232
0.9280645844636795,0.02480798486297936
1.048345104036235,0.006333811633250863
0.4976715476639501,0.054063050149825154
0.31721236306931627,0.09455586232703489
0.5863735850635018,0.0417233544705668
0.5258961291975013,0.09716225100895731
0.5291301760380412,0.13310854551705276
0.2967535591946894,0.18276611672070142
0.05831812841214612,0.19548385477454044
0.706060182361621,0.0002303407677183289
0.05352809185249868,0.2723036348661494
0.0331720502776624,0.31022277667377485
0.0032666108436974484,0.3525008213463722
0.8076279199469926,0.07495797674223237
0.34050954858592297,0.18178859994325974
0.32091376138294975,0.19001899385640336
0.7846038755023581,0.04563523954779536
0.3838655993448704,0.11233662606171835
0.18766566275698926,6.906970177816829e-05
0.0023286126886359892,0.22568184254743706
0.5784187912150901,0.07788368847391103
0.11321188240532876,0.2622169017227282
0.7678446350814572,0.04444652665399168
0.17544242987611747,0.11282351462110346
0.2110396892510244,0.06076522845437532
0.27013693847249687,0.204104435268338
0.020834584087151886,0.20881517141800193
0.6812046915892902,0.01059675290957418
0.20222701542285026,0.11699867779316503
0.9429736120026699,0.04904906091911948
0.3580267437652705,0.1379494158714331
0.05552493474557313,0.2567134782768272
0.14276898453401682,0.2544209228640182
0.9099481625642166,0.010279841335280593
0.06865580903047092,0.04638248440403481
0.008131769082027451,0.05866601356258616
0.09115898714447812,0.2323350926870787
0.1340208754787604,0.17387778868527393
0.1577487035763518,0.138470220788033
0.32179712080460277,0.10911391738088971
0.012978230771358179,0.045078816333980365
0.13254097810530624,0.23301689278013749
0.09903946242784045,0.16341150831389523
0.8374032351073178,0.015866548447122264
0.5049360583201756,0.09988367992817043
0.36240733558643334,0.010414383941960814
0.5725133339776047,0.029781412024195986
0.9070740462470123,0.03498706854274042
0.07131826422254739,0.10583749082262783
0.3972420152062711,0.007826618690200238
0.8563316570265135,0.061835388862147345
0.06310282543740342,0.11214124083145716
0.3336216607292341,0.15961569849333462
0.011141089864983744,0.14330524634050634
0.2549916816509598,0.11960263992717501
0.9006573776069767,0.013989163642000202
0.356138014596314,0.18110719187812435
0.24366841049197996,0.178350621302873
0.04001610664764166,0.13568843133797553
0.21135777933502958,0.22176370257049272
0.0375151069571234,0.1527435722639814
0.6421103549968232,0.08117687886125347
0.3445343807017997,0.17702275953911706
0.054576995330596845,0.09816333417221118
0.6087431931512108,0.032603035955401705
0.0861458610736266,0.21819056873401027
0.01574542248029326,0.23080275822793161
0.7033247397160551,0.017310803681934606
0.05702147623972137,0.1884979214565975
0.199033988625283,0.14905464819252223
0.42060680794298744,0.1243413054285859
0.2626808486594728,0.19964540687419863
0.22836713103407302,0.11670180941976876
0.4189276768161983,0.050487175098188675
0.042403549504188176,0.15221239113487012
0.3688465318386083,0.16247753022600903
0.16750184534571855,0.1369290677827379
0.06776329823714994,0.219578778238106
0.2069129718541461,0.2229814429909297
0.217564649822926,0.11990123478557912
0.882787284616634,0.05447370843759275
0.8476379549346647,0.04716499551942094
0.3817197637109788,0.04765578945640958
0.7774951137490758,0.06078972031521729
0.8064460992440303,0.023902529370816883
0.5752909467911342,0.10090497112161279
0.6473868045074642,0.015621513058623249
1.104478489452369,0.00542146668479937
0.31560231572937786,0.1798291511209455
0.2656423892703258,0.02056644469698793
0.0735220445419068,0.07689118637918557
0.001093843729822963,0.23293282322069908
0.07920184393700397,0.2963241347570606
0.6718684008007065,0.06337218254854787
1.0030115334353558,0.008061205832980034
0.1460401988101792,0.2534309944077801
0.4358568094296058,0.08337682566963961
0.06427164877048525,0.2804605887506725
0.15770796770949191,0.22685860059960677
0.4683837009502311,0.11963391991069916
0.22149640999891268,0.1722271242518858
0.10535020936026174,0.08429053610558157
0.3279433758058369,0.14823607769688968
0.3312756737177129,0.11197083346275305
0.34255569822837806,0.03341907690868029
0.1651109066868851,0.07144106416278317
0.575159210042155,0.018519016752330142
0.12170852359481504,0.20899052148204328
0.006924393922694505,0.3372034078943972
0.4454697445887791,0.07508500562709142
0.42275947749405546,0.08939234004633984
0.8156347356880416,0.074833396383375
0.20315562916157626,0.11650832122669952
0.9435179410536849,0.026620432100380897
0.3379665162661002,0.1527613058627283
0.423061473546808,0.11056415296441935
0.803526474696528,0.013864768761663593
0.4397190198206274,0.04914847214380186
0.3868237987652817,0.10808449281434618
0.7732134571932221,0.010134999594136995
0.11611915574960247,0.07040921367763792
0.6678735207534657,0.05720658571899345
0.06602008184393277,0.1021659129270871
0.361008117429364,0.11958956220992178
0.4965131959709579,0.03277446703586584
0.351406373157776,0.16419431513030963
0.1710356805206248,0.23625571566621856
0.30830120836894,0.04911999199957201
0.29803905463624625,0.052557387690109536
0.07239310580109137,0.005348607110291448
0.30305796774181903,0.11943563668676399
0.1875879105629339,0.038347856895961985
0.07711927082542164,0.027317864734484443
0.683155489510175,0.054599719353563836
0.48236444676286655,0.06831509944682512
0.13089673504799942,0.08960180023615916
0.2538364364627677,0.14865590553538666
0.30978412803736605,0.16244391888429816
0.5353532431932642,0.1310382174840199
0.7134050837469146,0.03599504809345894
0.8465669238996372,0.059504522851296815
1.1174643878852812,0.0026348465836850132
0.8358370756147749,0.034939350600221464
1.0974611078557823,0.01518260004004457
0.2950670697536292,0.12025931189982242
0.6177372547648281,0.10707680799625491
0.24066604394959762,0.031222058879334103
0.09800646730776857,0.25931003439896344
0.6443321689479554,0.033897290920133716
0.2998857521729658,0.1322143183684581
0.44417308020191404,0.10497384638885965
0.14933486267023016,0.04208908739386619
0.30432249614731427,0.14933722384866455
0.49387525413696437,0.04364379511691574
0.1308826295830905,0.061276537907156536
0.15575203864708626,0.12248671187278082
0.05917649024825877,0.1019799336370048
0.5235790434025143,0.059190185063645706
0.5541724322887559,0.09412196275321283
0.8610939219276625,0.057508324816477496
0.09058660757786013,0.28615987768323764
0.6852855133167808,0.07072997002561715
0.16853866815363744,0.2411532994232523
0.4997761820720181,0.09552721243956486
0.5925195176948159,0.02194548929807777
0.6079737471968778,0.0106790602417412
0.23792158663385038,0.07046238930746795
0.8791686539866983,0.0028268989056731697
0.024430600656510426,0.28539814084207565
0.535526071699141,0.06581990593536718
0.20421246699303225,0.17358778235882788
0.13326542401635166,0.217749019622829
0.6181064519278034,0.017100101576795645
0.90243045860486,0.023172149462334535
0.7274974091448304,0.040810390012150255
0.5276171097649845,0.006258473361292871
0.45515741851853597,0.10576114184034113
0.4691854014067563,0.04224824115279563
0.9944649553945513,0.009024814679848503
0.0858378403109964,0.2700333142399105
0.17746676109597626,0.10495587126789252
0.014014275165650902,0.3474507247750302
0.10868455591994991,0.03976824037308396
0.4421461045409782,0.008482751221374096
0.4632752627397087,0.14803729201680998
0.7504468838428753,0.021409612392360555
0.20262913572236674,0.10806611415650214
0.053326292623399996,0.10681663958641907
0.23746586698792982,0.15636721225139166
0.8716210369253334,0.01928946735141507
0.5514872788667904,0.07917110845934794
0.24678803951842493,0.20692048942131863
0.6358289083761932,0.09714035630665208
0.08610453937484414,0.28853456285030593
0.6461717867236574,0.07161991907057291
0.980158345287629,0.02633434134586976
0.6480123412957876,0.040401849639926046
0.1572645649691814,0.22860042968286742
0.0007730795480105912,0.29863603046608106
0.6187885274593465,0.06829916400584851
0.12151865744444357,0.2029468970568023
0.0917312052971605,0.08148501870613839
0.04236699220449386,0.10936193769418778
0.09762165045914567,0.2805595292809323
0.8116754294968064,0.03492445396669591
0.3060142484827855,0.17584723581584383
0.031102859370582436,0.20000975733970056
0.04011049126191096,0.24355444378647662
0.26326751146265365,0.16689422399757614
0.911699374855176,0.056811441260924134
0.5864070188579023,0.04652906677320939
0.29212594743992853,0.09200590773781497
0.2151587348037483,0.16199176901947454
0.06048626918234401,0.07394302388584512
0.08923236416688402,0.007419906323128389
0.46272899092102776,0.13830136608949156
0.6282879249018669,0.027440980365715406
0.22460498627108177,0.06495092076354053
0.41426462899061484,0.09538309539074963
0.11279135922761807,0.2225822861412073
0.5940309349327755,0.09426182722183002
0.2136312990246833,0.034851800872401584
0.08186919418565891,0.0688645435776476
0.4097718355998395,0.05091392419891333
0.5098133679607632,0.0956553751077891
0.4099158741327152,0.03409424684475626
0.8207405880390374,0.024122122677506408
0.26209169420402434,0.04108207565790345
0.13465109266412606,0.19187746625369784
0.8147181538126537,0.07271318562795903
0.33762465544186904,0.09101322632655412
0.05120305135225861,0.09399989271328152
0.13976173121644675,0.17273869385161156
0.13825229227715552,0.040580217260334395
0.73108105342235,0.020200025535991817
0.12567596923183683,0.12092297526051243
0.4159346869994557,0.015521504831430388
0.12900256678128247,0.18056844603593747
0.00981453919275066,0.2478962030425753
0.31009492081988455,0.04622582582189444
0.4929615659250198,0.050104160122626085
0.7024802155832865,0.08315387985117006
0.047054329596931344,0.2754364122803079
0.566065945175928,0.014198671647572103
1.0047999172746154,0.026565323474415314
0.3810214488883439,0.007865739820396622
0.2428518653906499,0.1770373471025326
0.050209546697818075,0.3056182399460766
0.005032537676977034,0.2173373604284934
0.8264915608006926,0.0277330524558575
0.2968961196352972,0.1652598665609863
0.8684915148331996,0.03225387846210942
0.1500229041229576,0.16479814934829223
0.004928755869914425,0.06097698660746348
0.8911769368765976,0.02081873120259764
0.4030841918040807,0.09632335020997412
0.26047729890191085,0.06184974720621944
0.5065045410699414,0.027064479416886278
0.40639823405193287,0.07597199072808442
0.11229705492124664,0.20734478078088497
0.02615080004902376,0.038300891239045176
0.35320162609069217,0.15600349809408853
0.06119239550440547,0.025335158251423906
0.026530415696678966,0.03234562237341948
0.001831802198182464,0.07390298912892662
0.38142443160303185,0.09299445216247715
0.6918753686192987,0.056396977458872566
0.8217881763740449,0.06629661326766467
0.2107848892794536,0.05020024066688944
0.7953815093968253,0.042457934273878284
0.928192687526549,0.018434227529315617
0.8357376624772922,0.068756911265488
0.2728656523768312,0.19996255672696034
0.4068420043262557,0.14387228247396577
0.6880282105911517,0.0025679410622995724
0.07504950316979608,0.19184920650847304
0.5463122980425125,0.07846383227897702
0.0725168123380664,0.295838199021654
1.0277261053650537,0.014924015765428011
0.20061267742282296,0.14043956102492977
0.613885663790822,0.015850038576074754
0.08011237779750585,0.10622652283730172
0.23403774115209613,0.01410262576604182
0.04273200568975366,0.2080931587720189
0.3369920528584206,0.17462514745109353
0.0019098602573544565,0.283757032909185
0.6025646894182972,0.11898564826602159
0.07574861262236149,0.0013664577895422525
0.06169350636511722,0.231743524347842
0.35016136290011707,0.0681118093878838
0.7385849958142443,0.015258233938769294
0.186895706062861,0.18326158615952431
0.4779940928130778,0.07176502110169897
0.08939573690151831,0.1916079240719502
0.28734729448734886,0.05587114358180323
0.8635980065974111,0.025903618957083208
0.1269694613606543,0.03144961626256271
0.012621547362835439,0.11587145572894003
0.28224640953536234,0.10669809693070625
0.20113509902006427,0.018556071781241246
0.01631802610134081,0.03556982026576144
0.08434118090517706,0.2609440665062182
0.15604759893729447,0.018857683875264875
0.12628080299599703,0.09845503857897231
0.513021988319719,0.05988808565209769
0.35694687049144,0.18356737334130163
0.2531042855837166,0.10854262027402428
0.05571542471680474,0.27183698734585954
0.37674480251685666,0.06666106241084863
0.19574942108111232,0.07522208310477191
0.08907998055778205,0.24200869758194382
0.594117444617968,0.011064045998537386
1.04876090832024,0.007255090624888105
0.5341437943848693,0.11894335677126489
0.5068816530269133,0.07474514315757502
0.5245783287539193,0.05735810346218562
0.09821637325325172,0.03771219085004296
0.1614393681312839,0.22657337568751512
0.8039131905138164,0.05990285847362592
0.43963287536310186,0.002988119670485956
0.12133002199874221,0.21492256582004504
0.08732624829076269,0.06436783556449077
0.6207992364244277,0.04617522863387008
0.22350479833517706,0.20023348810090086
0.3295349692581742,0.06273712731742775
0.7268117329026078,0.007541214388379458
0.1343832063620194,0.030986894739127968
0.27808853177833326,0.13668813306162264
0.33937723033270445,0.14820384219460714
0.8900720550557957,0.02715464213132157
0.21329193283742626,0.03558990308507781
0.6439544860871247,0.028671309269926615
0.9341789262172365,0.01673566129606574
0.19378536185875006,0.16744060659723636
0.07022194305757523,0.1319365737724762
0.12556635370289815,0.22029963532379837
0.815303164142925,0.0027407526107539604
0.05584506685960772,0.027675479008143877
1.102422318390986,0.020528528946276048
0.054948319694570535,0.2117944134622619
0.32686779094858354,0.15182793570985015
0.2083096603503537,0.1848334551252328
0.40373749921461755,0.14895835019881815
0.2140867985771016,0.1430477581724377
0.7334375449033839,0.031676305826251305
0.579336566038288,0.02286041370065306
0.2029072816248042,0.13546308069023
0.5072158480132918,0.13637765617184905
0.019498455686176974,0.2540545911589805
0.18065793453367518,0.014402755456904448
0.31824363845476766,0.15764202295940155
0.4312143653480128,0.0961640463535377
0.18030305110486733,0.2028944968452297
0.08764445631033924,0.25163466282241825
0.10643799817915484,0.15097597262960705
0.03661246516999955,0.16098199845015942
0.7837943348719445,0.020379882018575213
0.2911898758895215,0.19034804490837326
0.2725391233168475,0.04836791088403658
0.3506447191244398,0.18266559674831423
0.16223645666161768,0.21366229263533354
0.5744445774157216,0.025465076266740494
0.5031216649299298,0.1413373327453517
0.7129192482014624,0.016493600693529953
0.0725227095079164,0.24810426010500025
0.7007204169416908,0.04013289171082263
0.041878320115595336,0.11260545379329401
1.0544364538610762,0.00352545129036147
0.0707463117724309,0.20589208775563994
0.11774569341054936,0.16966090307185433
0.567069590327771,0.06080571147072772
0.7198988608154155,0.012764110898053294
0.4746258349239887,0.04153262601824226
0.2920905215393,0.026903470655490536
0.07185226990733662,0.11069113547101478
0.21902781431568574,0.15281667773897978
0.11460961869193331,0.2492283677977416
0.24209254107845912,0.02902763463771063
0.13570444453484037,0.22637736718920787
0.3902913870687973,0.13358407557188923
0.27788459678856325,0.0878696994787666
0.2184975367742239,0.13406705185938017
0.42495106372651115,0.1160810998389053
0.2842575937068557,0.02222244555467523
0.9717023987439307,0.043214097999594525
0.4687603580153382,0.060709339324340084
0.7802596322316735,0.05005325023656648
0.29715625617678215,0.06547892942768097
0.2778588453577193,0.09467124166025154
0.07635404966642756,0.13151660751007715
0.3166536699217391,0.024374352175399572
0.3534900004438876,0.14274125686767697
0.33516355695882444,0.09363433853449332
0.7035680499630235,0.06358482312756841
0.00634497076973789,0.032229804471735124
0.060236257481898314,0.18185281970742745
0.4026751148570453,0.050623565427320216
0.6646544909853016,0.03352490919356538
0.013500051240713518,0.24918174686302685
0.781543862088797,0.060056602084306354
0.9424996754976362,0.0011101588408530816
0.15126101077020582,0.2324249776299817
0.1358426688369508,0.15495293264009707
0.022400605931392203,0.041414239384168106
0.601602164549092,0.10555865931069264
0.7556325723968732,0.06973541025253632
0.2908179794552112,0.012612818576670848
0.6235653933545589,0.09207475575825019
0.5199565246928097,0.04323465312360636
0.3407427438844961,0.10798652972233447
0.6595598246985672,0.052656499131408796
0.2102353089902192,0.07828367523116037
0.4001770900674037,0.15638534174926583
0.2709330668289926,0.2093851796826927
0.321128763738464,0.15319966983943545
0.541422611855171,0.050272746029174864
0.34336263161565495,0.00013658494665386156
0.08164411275648392,0.2250796352007789
0.09684489664999701,0.28498593809465794
0.5852869873218148,0.005141630399534525
0.6000826588395076,0.11108473595059348
0.8248775258938511,0.041264175726917374
0.05345978335829832,0.07420672929463556
0.6294836675045179,0.08770123099100252
0.1550959842764149,0.09213192493545697
0.012705028691963549,0.10699298488894404
0.0013294972676749506,0.2533080032244801
0.277278164729226,0.04241528947177692
0.2288690849961797,0.15573998517669302
0.0003687073978417832,0.029160163192170907
0.04358390995987527,0.12277781361472329
0.5504806775346862,0.08884098334497154
0.2621229480340446,0.04797904075843601
0.4016815113776175,0.06867913687832333
0.31205729298972845,0.19376857184950336
0.2809440012316867,0.11134567317747024
0.10096334659299427,0.01253462588444193
1.0338962903084723,0.007150952998688953
0.018349243001198445,0.04057246314417423
0.04373206587978984,0.21232064215918062
0.33610452067009283,0.15584586840786746
0.05227185768652132,0.054392645565690734
0.3015626066067882,0.025408508999689883
0.8306077036230681,0.05745643222731828
0.6997123922775226,0.008249871209499715
0.0035966981926197072,0.050894286962539004
0.13880477578189904,0.24638368169418295
0.8189857293387413,0.046280495244778674
0.3387404338522959,0.12738928951634715
0.7725874648544998,0.05843610105499225
0.1258046878975393,0.013560285158585372
0.8251310879417948,0.020158054858101404
0.927725432264955,0.0528673960080453
0.4560408895979045,0.15400952058680434
0.045976839179759976,0.0686398701524934
0.4467402740678455,0.1553190269281275
0.16426218396702313,0.1382312515390035
0.20658060864540378,0.22454511273819228
0.2207260493808103,0.17163522870381792
0.8157102790537274,0.07521017678714631
0.12935678518421972,0.23355503609817407
0.04432250646611924,0.059527896951446724
0.1582420632558051,0.1305467724184614
0.3019031881362165,0.016887863419577154
0.04601054421613704,0.15249228375366508
0.21578439112607012,0.06655197816956604
0.5387943654351889,0.0560906968177024
0.03029027302605153,0.2354784322680284
0.911049498634106,0.006976991283971168
0.015294015111273096,0.14042092348949048
0.3639941918964889,0.0146891630263285
0.42438421288190675,0.08093830835110882
0.58091114802631,0.04787964330775624
0.27928269106308246,0.05459197099092705
0.24905486553954392,0.15283213592524975
0.9264218433367728,0.03587861186115793
0.43008425174091136,0.01996730449421258
0.9045428902681418,9.66277505131119e-05
0.04836135360576432,0.19116284540147932
0.6119328334829159,0.044891399584829406
0.5387916781064073,0.07853490074729585
0.7634384967092065,0.0069296514035409595
0.02506982141297015,0.12129993161726493
0.7748937514571778,0.027258647071034314
1.2009302503660142,0.006806353273696442
0.5969421152108747,0.11112005497177396
0.14268101538299,0.26226645239304863
0.48968696090785013,0.08546442663159809
0.20073039299879436,0.21114061068619366
0.030689999628958964,0.19202170370666954
0.06895157014608994,0.2519857771959519
0.24549405589740075,0.03355884836170253
0.3937464714601785,0.03898013276373452
0.5391780416312619,0.03103720235865015
0.5633521506571417,0.07420673510695469
0.6659897091146031,0.0786259496216799
0.44729049231485085,0.10556290790627565
0.3733406999823625,0.0005226212047967915
0.9484863321117977,0.011885120369512003
0.7118484402140615,0.05821983691409188
0.5201732973455437,0.058088062413647834
0.36085909584976344,0.05697062931529062
0.4720251255557571,0.018023308092288526
0.6349088184756733,0.06491233770688071
0.09693576899862805,0.14127499897593215
1.134510535197517,0.016678341456230872
1.0944250192707508,0.022168452437794306
0.09253988656218126,0.22247759756876256
0.08593257384623826,0.18730749441721745
0.06675065308313166,0.2706288569079657
0.3505539176769189,0.05105525837557434
1.1725544048462981,0.0026878251328644187
0.11910582818799054,0.004397015144410155
0.6532689239750533,0.036064113306754464
0.07122659573364126,0.1800146695852025
0.4370734225275568,0.05690728260142369
0.7016458409013893,0.05295802847154363
0.05134274788563048,0.1780682686813861
0.15357814161981515,0.09141176539507545
0.0891031110237045,0.07060925587237926
0.03416356516456498,0.01994875426165721
0.06303038882552242,0.11684985383473612
0.2822905715124134,0.10706350770759931
0.016870334349792904,0.0622728101553528
0.15152154812271512,0.16233103259262482
0.18242963126337897,0.21468061299352464
0.2365350007083813,0.037275768887472416
0.4805298483098728,0.01432275439640901
0.636253368871893,0.002685428335778617
0.4243559772456602,0.11462810232271148
0.03115195228500589,0.3042899918109009
0.5575631468218589,0.12392148640596062
0.0271840751481795,0.29426806082237905
0.21859492406352515,0.07146261297921552
0.7386080233820445,0.059796113326867795
0.7874736129039217,0.05010145812269279
0.03024739216248773,0.11409613366919608
0.1299245254309765,0.014425107017698446
0.47693454226450477,0.1513734781932442
0.4355683306905073,0.059841479037155476
