(0) t,(1) lambda
3.0334066813362672,5.381711657299141
3.0372074414882975,5.383667927503529
3.041008201640328,5.385625571226744
3.0448089617923584,5.387584589879423
3.0486097219443886,5.389544984874095
3.0524104820964193,5.391506757625185
3.0562112422484495,5.393469909549015
3.0600120024004798,5.395434442063809
3.0638127625525104,5.397400356589697
3.0676135227045407,5.399367654548712
3.0714142828565714,5.4013363373648025
3.0752150430086016,5.403306406463829
3.079015803160632,5.40527786327357
3.0828165633126625,5.407250709223723
3.0866173234646928,5.409224945745909
3.0904180836167234,5.411200574273677
3.0942188437687537,5.413177596242503
3.098019603920784,5.415156013089799
3.1018203640728146,5.417135826254912
3.105621124224845,5.419117037179127
3.109421884376875,5.421099647305674
3.1132226445289057,5.423083658079727
3.117023404680936,5.425069070948409
3.1208241648329667,5.427055887360796
3.124624924984997,5.429044108767918
3.128425685137027,5.431033736622767
3.132226445289058,5.433024772380292
3.136027205441088,5.435017217497411
3.1398279655931187,5.43701107343301
3.143628725745149,5.439006341647945
3.147429485897179,5.441003023605047
3.15123024604921,5.443001120769128
3.15503100620124,5.445000634606978
3.1588317663532703,5.447001566587374
3.162632526505301,5.44900391818108
3.1664332866573313,5.451007690860852
3.170234046809362,5.45301288610144
3.174034806961392,5.455019505379593
3.1778355671134224,5.457027550174061
3.181636327265453,5.459037021965599
3.1854370874174833,5.4610479222369674
3.1892378475695136,5.463060252472942
3.1930386077215442,5.46507401416031
3.1968393678735745,5.467089208787878
3.200640128025605,5.469105837846475
3.2044408881776354,5.4711239028289524
3.2082416483296656,5.473143405230191
3.2120424084816963,5.475164346547103
3.2158431686337265,5.477186728278637
3.2196439287857572,5.479210551925777
3.2234446889377875,5.481235818991551
3.2272454490898177,5.48326253098103
3.2310462092418484,5.485290689401335
3.2348469693938786,5.487320295761639
3.238647729545909,5.48935135157317
3.2424484896979395,5.491383858349214
3.2462492498499698,5.4934178176051205
3.2500500100020004,5.495453230858304
3.2538507701540307,5.497490099628249
3.257651530306061,5.499528425436511
3.2614522904580916,5.501568209806722
3.265253050610122,5.503609454264595
3.2690538107621525,5.505652160337924
3.2728545709141827,5.50769632955659
3.276655331066213,5.509741963452566
3.2804560912182437,5.511789063559915
3.284256851370274,5.5138376314148
3.288057611522304,5.515887668555483
3.291858371674335,5.51793917652233
3.295659131826365,5.519992156857816
3.2994598919783957,5.522046611106524
3.303260652130426,5.524102540815155
3.307061412282456,5.526159947532528
3.310862172434487,5.52821883280958
3.314662932586517,5.530279198199378
3.318463692738548,5.532341045257114
3.322264452890578,5.534404375540116
3.3260652130426083,5.5364691906078445
3.329865973194639,5.538535492021902
3.333666733346669,5.5406032813460335
3.3374674934986994,5.542672560146132
3.34126825365073,5.544743329990238
3.3450690138027603,5.54681559244855
3.348869773954791,5.548889349093421
3.3526705341068213,5.550964601499366
3.3564712942588515,5.553041351243067
3.360272054410882,5.555119599903372
3.3640728145629124,5.557199349061302
3.3678735747149426,5.559280600300056
3.3716743348669733,5.56136335520501
3.3754750950190036,5.5634476153637245
3.3792758551710342,5.565533382365946
3.3830766153230645,5.567620657803614
3.3868773754750947,5.56970944327086
3.3906781356271254,5.571799740364013
3.3944788957791556,5.573891550681608
3.3982796559311863,5.57598487582438
3.4020804160832165,5.578079717395278
3.4058811762352468,5.580176076999461
3.4096819363872775,5.582273956244306
3.4134826965393077,5.58437335673941
3.417283456691338,5.586474280096595
3.4210842168433686,5.588576727929909
3.424884976995399,5.590680701855635
3.4286857371474295,5.592786203492289
3.4324864972994598,5.594893234460628
3.43628725745149,5.59700179638365
3.4400880176035207,5.599111890886603
3.443888777755551,5.601223519596984
3.4476895379075816,5.603336684144544
3.451490298059612,5.605451386161294
3.455291058211642,5.6075676272815045
3.4590918183636727,5.609685409141716
3.462892578515703,5.611804733380736
3.466693338667733,5.6139256016396475
3.470494098819764,5.616048015561811
3.474294858971794,5.618171976792867
3.478095619123825,5.620297486980744
3.481896379275855,5.6224245477756565
3.4856971394278853,5.624553160830115
3.489497899579916,5.626683327798927
3.493298659731946,5.6288150503392
3.497099419883977,5.630948330110346
3.500900180036007,5.633083168774088
3.5047009401880374,5.63521956799446
3.508501700340068,5.637357529437812
3.5123024604920983,5.639497054772819
3.5161032206441285,5.641638145670474
3.519903980796159,5.6437808038041055
3.5237047409481894,5.64592503084937
3.52750550110022,5.648070828484264
3.5313062612522503,5.650218198389121
3.5351070214042806,5.6523671422466215
3.5389077815563112,5.654517661741794
3.5427085417083415,5.65666975856202
3.5465093018603717,5.658823434397038
3.5503100620124024,5.660978690938946
3.5541108221644326,5.663135529882207
3.5579115823164633,5.665293952923654
3.5617123424684936,5.667453961762491
3.565513102620524,5.669615558100301
3.5693138627725545,5.671778743641047
3.5731146229245847,5.673943520091076
3.5769153830766154,5.676109889159126
3.5807161432286456,5.678277852556327
3.584516903380676,5.680447411996208
3.5883176635327065,5.682618569194696
3.5921184236847368,5.684791325870129
3.595919183836767,5.686965683743249
3.5997199439887977,5.689141644537217
3.603520704140828,5.691319209977607
3.6073214642928586,5.693498381792419
3.611122224444889,5.6956791617120786
3.614922984596919,5.697861551469441
3.6187237447489498,5.700045552799797
3.62252450490098,5.702231167440876
3.6263252650530107,5.704418397132849
3.630126025205041,5.706607243618337
3.633926785357071,5.708797708642411
3.637727545509102,5.710989793952598
3.641528305661132,5.713183501298885
3.6453290658131623,5.715378832433723
3.649129825965193,5.717575789112032
3.652930586117223,5.719774373091204
3.656731346269254,5.721974586131109
3.660532106421284,5.724176429994097
3.6643328665733144,5.726379906445005
3.668133626725345,5.7285850172511585
3.6719343868773753,5.730791764182378
3.675735147029406,5.733000149010982
3.679535907181436,5.735210173511793
3.6833366673334664,5.737421839462138
3.687137427485497,5.7396351486418595
3.6909381876375273,5.741850102833312
3.6947389477895576,5.744066703821371
3.6985397079415883,5.746284953393438
3.7023404680936185,5.748504853339443
3.706141228245649,5.750726405451848
3.7099419883976794,5.752949611525654
3.7137427485497096,5.755174473358403
3.7175435087017403,5.757400992750185
3.7213442688537706,5.759629171503639
3.725145029005801,5.761859011423962
3.7289457891578315,5.764090514318907
3.7327465493098617,5.766323681998794
3.7365473094618924,5.768558516276511
3.7403480696139226,5.77079501896752
3.744148829765953,5.773033191889858
3.7479495899179835,5.775273036864147
3.751750350070014,5.777514555713593
3.7555511102220445,5.779757750263997
3.7593518703740747,5.78200262234375
3.763152630526105,5.784249173783848
3.7669533906781356,5.7864974064178885
3.770754150830166,5.788747322082081
3.774554910982196,5.790998922615246
3.7783556711342268,5.793252209858823
3.782156431286257,5.795507185656875
3.7859571914382877,5.797763851856093
3.789757951590318,5.800022210305799
3.793558711742348,5.8022822628579505
3.797359471894379,5.804544011367148
3.801160232046409,5.806807457690637
3.8049609921984398,5.809072603688315
3.80876175235047,5.811339451222731
3.8125625125025002,5.813608002159098
3.816363272654531,5.81587825836529
3.820164032806561,5.81815022171185
3.8239647929585914,5.820423894071998
3.827765553110622,5.822699277321629
3.8315663132626523,5.8249763733393225
3.835367073414683,5.827255184006345
3.839167833566713,5.829535711206658
3.8429685937187434,5.8318179568269155
3.846769353870774,5.834101922756478
3.8505701140228044,5.836387610887409
3.8543708741748346,5.838675023114487
3.8581716343268653,5.840964161335202
3.8619723944788955,5.843255027449769
3.865773154630926,5.845547623361127
3.8695739147829564,5.847841950974946
3.8733746749349867,5.85013801219963
3.8771754350870173,5.852435808946325
3.8809761952390476,5.854735343128921
3.8847769553910783,5.857036616664056
3.8885777155431085,5.859339631471125
3.8923784756951387,5.861644389472281
3.8961792358471694,5.863950892592443
3.8999799959991996,5.866259142759296
3.90378075615123,5.868569141903302
3.9075815163032606,5.870880891957701
3.911382276455291,5.8731943948585155
3.9151830366073215,5.875509652544558
3.9189837967593517,5.877826666957434
3.922784556911382,5.880145440041548
3.9265853170634126,5.8824659737441065
3.930386077215443,5.884788270015127
3.9341868373674735,5.8871123308074385
3.937987597519504,5.889438158076688
3.941788357671534,5.891765753781347
3.9455891178235647,5.8940951198827145
3.949389877975595,5.896426258344923
3.953190638127625,5.8987591711349445
3.956991398279656,5.901093860222591
3.960792158431686,5.903430327580527
3.9645929185837168,5.905768575184268
3.968393678735747,5.908108605012188
3.9721944388877772,5.9104504190455245
3.975995199039808,5.912794019268384
3.979795959191838,5.915139407667747
3.983596719343869,5.917486586233472
3.987397479495899,5.919835556958301
3.9911982396479293,5.9221863218378665
3.99499899979996,5.924538882870694
3.99879975995199,5.926893242058208
4.0026005201040205,5.929249401404738
4.006401280256052,5.931607362917523
4.010202040408082,5.933967128606716
4.014002800560112,5.936328700485392
4.017803560712142,5.938692080569547
4.0216043208641725,5.941057270878111
4.025405081016203,5.943424273432948
4.029205841168233,5.945793090258862
4.033006601320263,5.948163723383605
4.036807361472294,5.950536174837878
4.040608121624325,5.95291044665534
4.044408881776356,5.955286540872612
4.048209641928386,5.957664459529278
4.052010402080416,5.960044204667899
4.055811162232446,5.962425778334013
4.059611922384477,5.964809182576138
4.063412682536507,5.967194419445783
4.067213442688537,5.969581490997449
4.071014202840567,5.971970399288636
4.0748149629925985,5.974361146379848
4.078615723144629,5.9767537343346
4.082416483296659,5.97914816521942
4.08621724344869,5.981544441103858
4.09001800360072,5.983942564060489
4.0938187637527506,5.98634253616492
4.097619523904781,5.988744359495793
4.101420284056811,5.991148036134793
4.105221044208841,5.993553568166652
4.1090218043608715,5.995960957679156
4.112822564512903,5.998370206763148
4.116623324664933,6.000781317512536
4.120424084816963,6.003194292024297
4.124224844968994,6.005609132398482
4.1280256051210245,6.008025840738224
4.131826365273055,6.0104444191497395
4.135627125425085,6.012864869742339
4.139427885577115,6.01528719462843
4.143228645729145,6.017711395923519
4.147029405881176,6.020137475746225
4.150830166033206,6.022565436218278
4.154630926185237,6.024995279464528
4.158431686337267,6.027427007612951
4.1622324464892975,6.029860622794652
4.166033206641329,6.032296127143872
4.169833966793359,6.034733522797995
4.173634726945389,6.037172811897553
4.177435487097419,6.039613996586229
