(0) init_LS,(1) alpha,(2) t_FP
3.6702046898176555,0.10134948800569865,11.387387387387387
0.8103388183350746,8.832315311180958,8.91891891891892
0.3017440579801922,9.589203920742602,10.162162162162161
0.4989209711267728,8.097206987230447,9.387387387387388
0.17565493923879294,4.094784785468128,17.567567567567565
7.503687314641041,0.2944783564834663,9.0990990990991
3.877269261912014,1.110659833697324,8.54054054054054
0.3755992642484074,8.2775187907562,9.927927927927929
0.928040868258716,7.860900202147341,8.882882882882882
0.16948930774325244,8.012336534802136,13.225225225225225
5.678383070193068,2.465087053903691,8.558558558558559
1.3267319033287994,4.132511900297292,8.756756756756758
2.8312765933788264,3.8660044419064876,8.702702702702702
8.74207190574704,1.2957528007965935,8.036036036036036
4.67146896903985,1.8126359332084152,8.144144144144144
8.859222943801253,2.3517930388366115,10.792792792792794
0.5250464048028303,5.622375588769362,9.927927927927929
2.0227585207657306,1.0077566590140785,9.72972972972973
8.966601563733374,1.7338538267852133,8.36036036036036
4.691895159633454,3.4357682024950487,10.0
8.850677971921616,1.8299157695030843,8.468468468468469
6.171978613171886,2.6458951934741792,9.08108108108108
2.433328419280425,5.686128369104221,10.846846846846846
1.6796109813177718,7.5891811712666835,10.72072072072072
9.946662360700342,1.4526593261273046,8.18018018018018
9.422862500954906,1.5393353897569029,8.216216216216216
0.7835824959845261,0.3915818820870176,14.54054054054054
2.0344364552364635,4.393976031368222,8.63063063063063
2.9213028271134522,4.701083326189051,9.891891891891891
7.555966850757677,1.9945855047216765,8.45045045045045
0.3388698213706143,3.3690183677079864,13.513513513513514
2.127332232326081,3.4257259947177277,8.468468468468469
9.717950112989485,1.610358080497195,8.324324324324325
1.2265866467124442,8.376183712098156,9.36936936936937
8.85738618496919,0.10565214367600384,10.0
5.584196366340502,0.9032703032753919,8.342342342342342
0.4143075244001304,3.658924680310359,12.036036036036036
4.615027180678217,1.7539367353120483,8.162162162162161
0.8708548135502248,5.47958295648944,9.027027027027028
0.8379696505309842,3.7377508620274833,9.585585585585585
3.8586595299866766,1.5111159668975882,8.306306306306306
2.6533971727763994,4.255437914505929,8.864864864864865
1.9750338136198453,5.308889225536857,8.972972972972972
8.401622929390708,1.0397406866807446,8.036036036036036
9.944215220896726,2.2030992733464627,11.297297297297296
4.502363793090433,1.3363647637678755,8.252252252252251
7.333197779161585,0.18848139424369248,9.621621621621621
2.013929876770483,0.19754827087929638,11.90990990990991
2.8544084181212135,3.5683039518377524,8.558558558558559
5.342550181119112,2.357002236384994,8.378378378378379
6.041351343876546,2.48212878039751,8.702702702702702
8.360593540352426,0.38866956911722594,8.702702702702702
6.9533930551505785,1.8587409498806917,8.234234234234235
4.794444060558563,0.7692932641499328,8.64864864864865
0.7444281848713874,8.989822690332382,8.936936936936938
0.9668890024644738,6.13747932001265,8.846846846846848
5.715413736097178,0.684734124375207,8.558558558558559
0.5906276166152236,9.313683120894636,9.045045045045045
2.043625631098598,3.1020600992533365,8.504504504504505
5.025311270441069,2.7267770645250433,8.64864864864865
0.11017654761135143,9.467864444618595,15.117117117117116
6.904418222500123,2.256427677129269,8.64864864864865
6.004311289533554,1.8673417841978102,8.162162162162161
3.583350574191128,3.234427312402388,8.594594594594595
3.316838178850303,1.3314637895961923,8.558558558558559
3.928281042671853,3.9790248701725304,10.576576576576576
0.5509821356167488,6.968431658294849,9.441441441441441
2.8334845039597445,1.7679438675041692,8.486486486486488
8.358208338250275,0.8151928944171705,8.126126126126126
0.59794061161903,2.9377894209429734,11.18918918918919
8.733498643846048,1.9710477579168761,8.684684684684685
2.3500148031182144,1.0473616479612025,9.36936936936937
2.6634600273704367,0.4464737396352758,10.252252252252251
8.250617234779241,1.6342585544339505,8.18018018018018
6.674844104806504,1.125712765133564,8.09009009009009
5.243547475147475,2.330973858108333,8.342342342342342
1.4235311331666445,6.68571078095235,9.00900900900901
9.151083854645385,2.1344845356051434,9.36936936936937
8.777768307743507,1.1451071745186847,8.018018018018019
0.68797122046801,7.908689253286273,9.00900900900901
3.5535436364805486,3.4911817488513153,8.792792792792792
1.6380440416225805,1.758457103101918,9.35135135135135
2.044488976523775,5.227440137671816,8.99099099099099
1.3776412252664583,4.373499692145435,8.702702702702702
2.966868799024719,1.4968117055554142,8.576576576576578
1.2311519868392162,6.594656385196202,8.846846846846848
0.8161519774206871,9.861869151189083,9.00900900900901
1.309123328673768,6.29209037099551,8.82882882882883
1.9148268715347527,5.54387912573167,9.045045045045045
0.8931650613421926,8.457387833397881,8.91891891891892
9.739842071579332,1.150962625332943,8.018018018018019
4.062632669060882,0.23315706939732284,10.252252252252251
1.3804242314340553,3.3512129912534183,8.846846846846848
6.6843917310740055,1.8299200783750236,8.198198198198199
6.925956848212681,2.284915118511707,8.702702702702702
9.363647657020872,0.830792547635214,8.054054054054054
4.199579774681375,0.04972820140385803,11.945945945945946
0.7031480983813765,9.633439072198714,8.954954954954955
6.674302322213879,0.6520160654681828,8.45045045045045
0.8478274971182276,9.073706205469382,8.954954954954955
0.6657457557660174,9.918902216879289,8.972972972972972
5.510350760947289,1.9890606950856038,8.18018018018018
1.0956366837632026,2.8645363671289426,9.441441441441441
8.713438824822683,1.1915016247508758,8.018018018018019
3.6724739248131835,0.8090242163713324,8.954954954954955
7.990999173408712,1.7654491809544315,8.27027027027027
9.33144977762432,0.8352366490024565,8.054054054054054
4.9662671394700215,3.0440671964861132,9.117117117117118
4.690717958599386,0.32563625963547227,9.621621621621621
6.127234055685383,0.1632521650619223,10.018018018018019
2.1426808140217246,0.8134939911074723,9.927927927927929
9.27417117799697,1.8134351867568088,8.522522522522522
0.518192502008159,8.702168601224702,9.243243243243242
5.832002301259341,1.4820600144703167,8.09009009009009
3.871842272327158,0.6510627627086674,9.117117117117118
3.981316548473801,3.5186351782353653,9.153153153153152
2.099466065341246,3.197620820672614,8.486486486486488
5.207957568261593,2.900462495085784,9.00900900900901
2.3219978037984177,4.7125190188720945,8.91891891891892
0.31256457310854024,7.776281941126695,10.612612612612612
7.412283073550023,1.6892338086891934,8.162162162162161
4.019765756361206,1.3194177843077404,8.36036036036036
8.818728063749957,1.6640795577565715,8.27027027027027
1.8124247025861784,0.6747729090783161,10.594594594594595
0.4472929864810127,7.370450321230066,9.765765765765765
5.686962082553522,2.768904307256582,9.063063063063062
0.567678304156003,7.264370775575156,9.315315315315315
5.0552871123232626,0.9284241593467102,8.414414414414415
1.190487855101099,8.163229433181487,9.18918918918919
6.7968209439371385,2.542904022857356,9.243243243243242
1.0919985214341266,6.110343036201822,8.792792792792792
1.937151410458804,5.871280127923903,9.315315315315315
9.019008351028923,1.4766424707056813,8.126126126126126
1.9211704784848427,0.5060382377803463,10.846846846846846
3.752806329454704,3.162500507106202,8.594594594594595
7.106233998712184,1.4615089263685022,8.072072072072071
0.298498497181372,3.1544503748144015,14.72072072072072
2.4638481925204827,0.009368706133692228,14.864864864864865
1.011035242946171,1.799635248703676,10.558558558558559
0.42388896996896186,1.4329527753738824,15.783783783783784
0.578908872515449,6.905790696026517,9.35135135135135
4.20604632802022,1.6616200698586558,8.198198198198199
0.7496357108162766,8.568067692459746,8.936936936936938
3.39977553554946,0.7746564359675157,9.117117117117118
0.7752101081739549,2.892907965876177,10.324324324324325
3.9285802274053925,3.1293377747270066,8.63063063063063
2.9029908452467366,3.003039658535526,8.378378378378379
7.046852924712782,2.307157960608887,8.792792792792792
0.5646426926048465,4.122908426345138,10.45045045045045
1.1427704363748037,7.7913436457316525,9.00900900900901
2.7911807298470426,4.605561840744331,9.405405405405405
9.655151083677096,0.8888012765039499,8.018018018018019
8.333631523542438,0.8746582913956724,8.09009009009009
5.9383658926935015,0.09903798477818304,10.63063063063063
0.46883080318186554,3.2441785118843827,11.90990990990991
2.292964198591835,1.922679459095088,8.666666666666668
0.28485995962106103,7.550241192062589,11.00900900900901
0.3679018413567037,0.7173583498702052,19.027027027027028
1.685840585015449,0.6005838400319385,10.972972972972974
1.1401739373013653,0.25853080220279545,13.387387387387387
0.349865180763117,2.9146344447315475,14.018018018018019
1.2012727938544776,5.67387447427624,8.756756756756758
0.6750631534758667,2.34550688435736,11.36936936936937
1.0010997883628114,8.532047513165708,9.00900900900901
3.546093701787243,4.031333828252332,9.657657657657658
1.9887960183886733,5.33207689338362,9.00900900900901
3.030623668976621,3.6401917989246213,8.64864864864865
2.2014677227510626,2.328788821981732,8.558558558558559
5.12400224219722,2.221309218384251,8.27027027027027
2.5213968626144134,5.184384486121315,9.801801801801801
2.623952827824038,0.495210738048274,10.162162162162161
0.5533904544496515,1.966324439354954,12.882882882882884
0.17158698939660044,4.914120156103515,16.324324324324323
9.164886603244964,1.999513313044371,8.9009009009009
0.1861644008333263,6.923837813858875,13.441441441441441
1.6275879906885093,0.21139105479611286,12.432432432432432
2.776705069077426,1.8589643845405546,8.486486486486488
0.4664146071434394,5.4680538923508895,10.306306306306306
4.367309846072254,2.5176992781263174,8.324324324324325
2.777206108264761,0.6161662972795723,9.765765765765765
0.7247715681749922,8.688752294201612,8.936936936936938
3.0955613647615623,2.563207822863167,8.306306306306306
1.9140233389869776,3.7322679106999965,8.522522522522522
9.61747140376039,1.3842675526138348,8.108108108108109
2.601919720822875,1.9779953404791728,8.504504504504505
2.3888999153744708,1.8475903370408786,8.666666666666668
0.32175715680390904,3.3141280336701717,13.927927927927929
5.088176980529231,1.2526656028736416,8.198198198198199
1.386349501465598,7.078607414010017,9.0990990990991
7.856586198079997,1.4083902081705924,8.054054054054054
2.1543731408885156,1.987635120015424,8.72072072072072
3.5916379293574696,3.266005382364119,8.612612612612612
5.1002514405543184,1.8757097992316762,8.144144144144144
1.3690741478949198,1.2197560600548751,10.414414414414415
1.021201541077622,7.896274001389411,8.91891891891892
0.21578507253231072,9.491366338802738,11.27927927927928
7.533046226206531,1.1282805432540777,8.054054054054054
2.463356024724993,5.610084489082744,10.756756756756756
6.123965200124472,1.1137906854413726,8.144144144144144
5.059388244926971,1.686225849314078,8.126126126126126
7.02365906082383,1.5218409815532685,8.072072072072071
0.20645481647070252,4.987541375596787,14.702702702702702
1.0257171221576722,2.185824954026514,10.108108108108109
3.229139092793302,0.137606223722625,11.27927927927928
9.723000071763138,1.276505858612913,8.054054054054054
6.006801741519464,2.439273750141745,8.63063063063063
5.567690933416385,1.4790357064907278,8.108108108108109
5.406942409894747,1.404189136689059,8.126126126126126
1.5273037896769948,4.774131646720945,8.64864864864865
2.311054890188422,1.6296450061909629,8.82882882882883
8.243333479238919,1.016627034637807,8.036036036036036
4.40384268091663,3.2443335076039883,9.045045045045045
0.7675588806482847,3.987485214388827,9.675675675675675
1.5599551874806306,1.9898299567637145,9.26126126126126
1.755508709841196,0.8798080028763289,10.288288288288289
8.847394240538792,0.6197197701419477,8.252252252252251
0.8919115764392316,7.6248820760663305,8.882882882882882
0.7167696514954991,6.471651152230899,9.117117117117118
1.2377767477300894,2.2208606999090508,9.585585585585585
9.516339576907116,1.7821099120562023,8.522522522522522
5.438383016640744,0.5455399706339525,8.846846846846848
2.6084262353999064,4.577660557422302,9.0990990990991
3.517687509873592,3.5804799757671746,8.864864864864865
9.392542237004257,1.2034446453184744,8.018018018018019
0.5744659448760636,6.046471992441976,9.585585585585585
5.7070766571434,1.8328121536779307,8.144144144144144
6.382035545752441,2.8512118174162246,10.252252252252251
4.646602035099319,2.2767749730319595,8.252252252252251
8.362467218182388,2.2642733979996965,9.387387387387388
9.290119153313602,0.9926334664381908,8.018018018018019
1.7868924408851417,3.783482409388601,8.558558558558559
5.15406247581206,1.114913140876277,8.27027027027027
5.518547554085104,0.35909450166904944,9.27927927927928
2.3117084224202413,0.43679786336541127,10.594594594594595
6.102743247713258,0.9179192193163244,8.252252252252251
0.49871656313482005,2.71140859500971,12.27027027027027
1.313095332822688,2.251151414451008,9.441441441441441
6.563299476455829,1.520186428443574,8.072072072072071
4.0172243148675735,0.22962885906763542,10.288288288288289
2.7052693340813927,3.28433732317737,8.432432432432432
4.462292382611412,3.4379842669688854,9.567567567567568
1.4345883461641196,1.6575753423856243,9.747747747747749
8.614059300000838,1.2662991138792545,8.036036036036036
4.674774333191854,2.4118285233841052,8.306306306306306
5.976159480136292,0.9741863698801023,8.234234234234235
0.11871155074422601,7.5203090348136925,16.27027027027027
2.3632364168387254,0.584292961332229,10.162162162162161
1.2628588638435845,3.88202319354918,8.846846846846848
7.144864089737801,0.7447163083479125,8.288288288288289
0.8707180712451679,0.896270926720395,12.666666666666666
0.34747289431864337,3.106185364734173,13.747747747747747
0.27179288194620677,5.742093135078239,12.27027027027027
2.932997338288744,4.239761504806728,9.0990990990991
1.1521889593829404,2.8031693554729733,9.36936936936937
1.4542512507123273,3.4162718517108805,8.774774774774775
0.391588925854619,9.157517533809141,9.63963963963964
5.791076195887612,2.4170371860779616,8.54054054054054
1.908752526939812,2.9517393401177197,8.576576576576578
1.4308490603956514,2.3742601391879017,9.17117117117117
4.8269582371797295,2.8700407202190323,8.73873873873874
0.4072779217853606,2.9075852021801274,13.08108108108108
0.13977310997829728,8.941849110334992,13.783783783783784
0.750047079916184,0.6349991100138219,14.036036036036036
0.5019688523555799,5.010212883486991,10.306306306306306
0.5575906920259721,5.405421017918437,9.855855855855856
2.4056731755234475,1.2307781451066335,9.117117117117118
8.555607866580882,1.9681667003834646,8.63063063063063
4.535231884872689,1.9828209293426102,8.162162162162161
0.7218760354419429,2.5815641907454543,10.846846846846846
1.2070503123991327,5.854988890400385,8.756756756756758
3.726831741194785,3.9505330525187174,9.801801801801801
2.2020635005646927,1.7077575683113688,8.846846846846848
1.6987088653693772,2.8006046086662795,8.73873873873874
0.6569205131834277,7.293178546040205,9.117117117117118
8.404335770202332,2.3389442634029978,9.837837837837839
4.050624546198502,3.499980627146563,9.18918918918919
8.229158152809127,1.553603485300924,8.126126126126126
3.0063893846410963,1.8213156437305011,8.414414414414415
0.7483381854136972,5.120503101583365,9.333333333333332
0.10623984394303343,7.4218114980055505,17.45945945945946
1.1992618225607377,2.0397953034197114,9.81981981981982
1.1341953654182968,2.47812034247751,9.603603603603602
0.6325604963195275,7.159005118644412,9.17117117117117
4.648135820236165,1.4034284750536241,8.216216216216216
0.45337961705672947,1.7760294316499914,14.468468468468469
2.2167973292658627,3.72609900175616,8.504504504504505
8.560454709736145,1.8406793439536007,8.432432432432432
5.025176642735916,1.2154561384459917,8.234234234234235
1.818053713239679,3.3372041801461902,8.558558558558559
7.5430222469850605,0.7455830443725764,8.234234234234235
6.166701498719092,1.1018591117474419,8.144144144144144
6.646920317053865,0.33896170017723937,9.0990990990991
0.671864959830305,6.016850859627719,9.297297297297298
2.617506635286957,0.7197943817240959,9.675675675675675
8.400084569012764,1.8223471769301591,8.378378378378379
4.240370938784763,3.218131046699031,8.9009009009009
2.7886003008527247,5.049529395794785,10.468468468468469
1.4561781303365728,3.178838253467945,8.82882882882883
2.0730224238967687,5.005576088442831,8.9009009009009
7.6672634265867,1.3271952352607719,8.036036036036036
1.6396867582641739,7.549145694170113,10.324324324324325
1.2004476133037123,7.507135437009174,9.00900900900901
4.133610635040182,0.6144961533009896,9.08108108108108
2.29393353068522,0.6649257889356941,10.054054054054054
2.405508576806379,1.3613578645281899,8.99099099099099
0.39613983503728467,3.2767446343745386,12.72072072072072
5.458722121977394,1.893767220477247,8.144144144144144
7.932804078318055,1.6003609089119275,8.144144144144144
0.280509373652319,1.7206131272379965,18.81081081081081
8.276081303805352,0.7350341440950314,8.18018018018018
2.3171270734286264,3.8647753655503667,8.54054054054054
1.1547307856066047,3.5459552114474047,9.045045045045045
1.1599099848193017,6.5565863189822124,8.81081081081081
2.1761455622098245,6.318597163752743,11.513513513513514
1.290443356645108,6.943092075967245,8.954954954954955
2.7149322455352323,3.5925388301782912,8.522522522522522
4.369805800851349,3.4299785365409354,9.423423423423422
5.953746067257704,2.1278053530809258,8.306306306306306
6.49092766542113,1.0127936367557255,8.162162162162161
9.186875272696092,1.6030603246711128,8.252252252252251
2.775206573782828,1.2370182562197374,8.882882882882882
8.422816292969799,0.07506385197186716,10.45045045045045
4.183535567458314,3.181422417295442,8.81081081081081
0.4460002496070903,1.6660672540223176,14.82882882882883
0.4718528047260262,7.263826492975162,9.675675675675675
6.448142215792224,0.7555811680628455,8.36036036036036
0.4051270345666502,3.4144293182479437,12.432432432432432
8.177174341427872,1.638905808017046,8.18018018018018
1.1497478941046502,1.4741184687434838,10.576576576576576
9.884371537831424,1.1991568022138666,8.036036036036036
0.9150929340755742,1.249538934236647,11.765765765765765
1.6237615730574073,4.32917965568179,8.612612612612612
1.363818704294275,7.25129685252333,9.135135135135135
1.422179329914789,5.789749950475138,8.774774774774775
4.391525866861037,0.38319411722566477,9.54954954954955
3.5002235212779684,4.400006153129636,11.27927927927928
2.207981105438197,5.787934516835401,9.927927927927929
4.9447094646076035,0.7868403807659785,8.594594594594595
6.074323055690635,2.71756944110221,9.207207207207208
0.33193623721594734,1.1791318810423845,18.684684684684683
3.8485138006877206,0.4732478012899022,9.513513513513512
4.84404271084726,2.6563401876308737,8.522522522522522
0.750197669642374,3.591360810991703,9.927927927927929
3.4230012116807473,1.4208761574801143,8.468468468468469
8.073756228240915,0.9046814451671914,8.09009009009009
1.0972258675623692,8.480546618072305,9.135135135135135
0.21006117631389376,9.684101105332804,11.315315315315315
0.5517092413019498,9.359874171304405,9.0990990990991
1.07054989458921,3.522773874740721,9.18918918918919
9.577709112640537,0.3869601981573412,8.558558558558559
0.8369181204033238,1.256052919079027,12.126126126126126
1.5814881808428072,6.049736706193509,8.936936936936938
8.582292486872484,1.2452386303796326,8.036036036036036
0.6180786460654475,8.664543143024746,9.045045045045045
6.7723344562362255,0.0004772387858309468,16.36036036036036
5.33998745745918,1.6599392935336077,8.108108108108109
4.266553747572873,0.8493837129821791,8.684684684684685
7.43257040916339,1.2491254975251898,8.036036036036036
8.047728862450361,2.142867282784986,8.82882882882883
3.2090883940472734,0.7185310292064295,9.297297297297298
0.8445026829564972,6.715728052932936,8.91891891891892
8.683910848672848,1.136111580482776,8.018018018018019
6.932013140332631,0.0010966057829697728,15.405405405405405
8.212045298578893,2.3120278584305423,9.477477477477478
5.472991581395835,1.6776759903277771,8.108108108108109
8.990909191305612,1.192545536986509,8.018018018018019
2.3394376381625417,5.027157232851466,9.207207207207208
0.48062070004675994,6.103823094871576,9.981981981981981
1.2041647932082322,3.7048899416793657,8.936936936936938
4.648035170889101,0.18593358497286827,10.288288288288289
1.2092647854650163,6.535341276931982,8.82882882882883
0.4593924508382874,9.690574634613967,9.27927927927928
2.992351714877417,3.579761401560785,8.594594594594595
1.4511059037978358,6.337997504331129,8.91891891891892
0.5378392585943392,4.891308559032213,10.162162162162161
1.569276288508309,0.6149717573086377,11.135135135135135
0.7692309463847791,1.295054786918285,12.432432432432432
9.307911054153458,1.9954901375734924,8.936936936936938
2.810125327971369,1.5913684934686667,8.594594594594595
4.061781403175298,3.402409646519955,9.045045045045045
2.886077405620695,1.788228111493686,8.468468468468469
2.0119271520671944,5.049515914157517,8.864864864864865
0.14025978606393652,5.6004315970442295,17.18918918918919
1.900860935901686,5.418511012720671,8.954954954954955
